,회사명,거래소코드,회계년도,설비투자효율,총자본투자효율,부채구성비율,비유동장기적합률,재고자산보유기간,매출채권회수기간,매입채무회전률,경영자본회전률,경영자본순이익률,자기자본순이익률,자기자본증가율,년,key,부도
2100,글로벌텍스프리(주),204620.0,2019/12,321.51,17.35,35.66364128740009,33.09,0.0,0.0,0.0,0.5,6.01,7.42,1.82,2019.0,2046202020.0,0.0
2101,글로벌텍스프리(주),204620.0,2020/12,69.76,2.32,16.43831008655873,94.31,0.0,0.0,0.0,0.13,-12.23,-9.75,-4.94,2020.0,2046202021.0,0.0
2102,글로본(주),19660.0,2019/12,-110.3,-12.27,37.506395016401335,93.55,20.0439319055464,162.94642857142856,9.9,0.28,-25.28,-38.25,-25.86,2019.0,196602020.0,0.0
2103,글로본(주),19660.0,2020/12,-24.38,-1.52,50.96537949400799,102.4,22.35150030618494,177.18446601941747,9.78,0.13,-15.34,-26.55,-14.88,2020.0,196602021.0,0.0
2104,금강철강(주),53260.0,2019/12,74.61,7.34,18.79929951654668,34.8,18.32329317269076,51.40845070422535,8.55,1.59,4.17,4.14,1.03,2019.0,532602020.0,0.0
2105,금강철강(주),53260.0,2020/12,63.57,6.19,19.56851095432603,37.45,19.435569755058573,52.36728837876614,7.87,1.59,2.33,2.35,-0.18,2020.0,532602021.0,0.0
2106,나노스(주),151910.0,2019/12,-103.19,-12.76,49.28560685817416,84.85,24.076517150395777,180.69306930693068,4.47,0.75,-30.74,-42.03,14.01,2019.0,1519102020.0,0.0
2107,나노스(주),151910.0,2020/12,-53.39,-6.03,46.4997868323284,86.92,37.35926305015353,207.38636363636363,2.4,0.66,-14.68,-18.9,-13.17,2020.0,1519102021.0,0.0
2108,나노씨엠에스(주),247660.0,2019/12,15.75,5.75,86.31698255777344,85.95,414.77272727272725,36.246276067527305,27.31,0.26,-11.03,-56.74,-42.63,2019.0,2476602020.0,0.0
2109,나노씨엠에스(주),247660.0,2020/12,-1.62,-0.54,64.11804922515952,73.79,384.2105263157895,35.64453125,45.7,0.25,-15.04,-59.32,189.82,2020.0,2476602021.0,0.0
2110,나노캠텍(주),91970.0,2019/12,-47.84,-15.37,12.192301338179416,70.38,48.99328859060402,278.62595419847327,30.69,0.35,-27.06,-26.37,-10.36,2019.0,919702020.0,0.0
2111,나노캠텍(주),91970.0,2020/12,-15.54,-4.54,15.795447380036572,66.42,46.37865311308767,142.578125,29.36,0.43,-16.6,-14.38,-8.64,2020.0,919702021.0,0.0
2112,나라엠앤디(주),51490.0,2019/12,21.44,7.25,54.520757699241805,99.72,178.92156862745097,102.52808988764043,12.95,0.68,0.21,0.4,-0.62,2019.0,514902020.0,0.0
2113,나라엠앤디(주),51490.0,2020/12,18.48,6.6,51.67597576707213,105.58,163.67713004484304,100.82872928176796,7.02,0.68,-1.35,-2.44,-2.86,2020.0,514902021.0,0.0
2114,나무기술(주),242040.0,2019/12,1276.8,18.04,56.713946288429696,51.47,15.821413090593843,89.24205378973106,6.33,1.89,7.67,14.82,29.46,2019.0,2420402020.0,0.0
2115,나무기술(주),242040.0,2020/12,54.66,3.77,58.09520928192173,55.56,15.183028286189684,113.35403726708074,4.18,1.44,-5.52,-10.76,53.59,2020.0,2420402021.0,0.0
2116,나이스정보통신(주),36800.0,2019/12,939.1,19.62,22.01592162523914,42.12,11.7325618772099,44.45797807551766,16.88,0.94,10.35,11.24,9.5,2019.0,368002020.0,0.0
2117,나이스정보통신(주),36800.0,2020/12,1265.22,16.71,27.16928274478253,45.81,10.751104565537554,40.10989010989011,18.96,0.88,3.23,3.41,2.09,2020.0,368002021.0,0.0
2118,나이스평가정보(주),30190.0,2019/12,275.05,45.74,26.73731730353627,68.0,0.0,21.233275159976728,0.0,1.66,19.0,18.29,12.09,2019.0,301902020.0,0.0
2119,나이스평가정보(주),30190.0,2020/12,321.53,45.74,27.97007580042991,66.53,0.0,26.39190166305134,0.0,1.55,18.27,18.61,11.29,2020.0,301902021.0,0.0
2120,남화산업(주),111710.0,2019/12,23.41,6.84,8.379831385166781,83.13,0.6153171833645206,0.7836149337684364,515.73,0.22,4.52,2.3,1.74,2019.0,1117102020.0,0.0
2121,남화산업(주),111710.0,2020/12,35.01,9.67,8.378473627191207,77.99,0.4440119214159723,0.5890041795091093,533.17,0.24,8.97,4.8,4.01,2020.0,1117102021.0,0.0
2122,남화토건(주),91590.0,2019/12,247.81,5.23,13.889391994582208,58.55,0.0,87.95180722891565,9.69,1.0,7.76,3.82,3.1,2019.0,915902020.0,0.0
2123,남화토건(주),91590.0,2020/12,273.72,5.6,16.27179422854149,63.87,0.0,47.65013054830287,10.98,1.19,7.96,4.44,3.77,2020.0,915902021.0,0.0
2124,넥슨지티(주),41140.0,2019/12,-169.6,-6.1,8.200190366114832,39.12,0.0,72.42063492063492,0.0,0.33,-12.73,-9.88,-8.75,2019.0,411402020.0,0.0
2125,넥슨지티(주),41140.0,2020/12,199.21,5.76,7.265049805110438,37.49,0.0,76.68067226890757,0.0,0.3,3.57,2.88,3.08,2020.0,411402021.0,0.0
2126,농업회사법인(주)농우바이오,54050.0,2019/12,44.03,8.63,17.45660524677831,63.72,244.9664429530201,195.18716577540107,9.17,0.5,2.86,2.3,-0.01,2019.0,540502020.0,0.0
2127,농업회사법인(주)농우바이오,54050.0,2020/12,48.24,9.45,18.151103674625137,64.45,246.6216216216216,190.10416666666669,9.4,0.51,4.01,3.45,2.15,2020.0,540502021.0,0.0
2128,농업회사법인아시아종묘(주),154030.0,2019/09,32.75,14.13,62.996097115920726,77.75,217.2619047619048,107.98816568047336,12.05,0.51,-11.78,-25.01,-22.23,2019.0,1540302020.0,0.0
2129,농업회사법인아시아종묘(주),154030.0,2020/09,43.48,18.37,60.947306401618974,103.89,190.10416666666669,79.8687089715536,17.98,0.6,-3.95,-9.96,4.41,2020.0,1540302021.0,0.0
2130,뉴지랩파마(주),214870.0,2019/12,75.28,3.15,42.49396487138933,51.63,42.05069124423963,54.88721804511278,24.62,1.29,0.27,0.39,117.36,2019.0,2148702020.0,0.0
2131,뉴지랩파마(주),214870.0,2020/12,-139.61,-4.79,44.954089167612,33.54,93.35038363171356,164.4144144144144,14.11,0.49,-10.46,-15.91,11.68,2020.0,2148702021.0,0.0
2132,다믈멀티미디어(주),93640.0,2019/12,678.57,9.43,36.59449585242416,67.45,40.420819490586936,13.384671800513384,31.66,0.77,3.12,3.61,149.65,2019.0,936402020.0,0.0
2133,다믈멀티미디어(주),93640.0,2020/12,351.65,4.27,21.06038763415025,49.38,39.7170837867247,18.1592039800995,33.12,0.45,-5.84,-4.99,16.38,2020.0,936402021.0,0.0
2134,대동금속(주),20400.0,2019/12,8.77,6.13,67.5136576116545,143.9,40.19823788546256,59.73813420621931,8.4,0.97,0.0,0.0,4.57,2019.0,204002020.0,0.0
2135,대동금속(주),20400.0,2020/12,13.01,8.97,66.12652650013653,139.56,32.01754385964912,47.34111543450065,7.4,1.05,1.44,4.32,3.95,2020.0,204002021.0,0.0
2136,대동기어(주),8830.0,2019/12,8.99,5.64,68.62146670167148,136.39,72.56461232604373,60.530679933665006,4.68,0.83,-0.32,-0.96,-2.67,2019.0,88302020.0,0.0
2137,대동기어(주),8830.0,2020/12,12.43,7.88,66.41727632587926,126.46,69.92337164750958,60.0328947368421,4.7,0.86,1.29,3.83,12.98,2020.0,88302021.0,0.0
2138,대모엔지니어링(주),317850.0,2019/12,17.01,7.83,41.577770594256776,76.8,78.49462365591397,72.56461232604373,5.92,0.76,3.1,4.51,28.98,2019.0,3178502020.0,0.0
2139,대모엔지니어링(주),317850.0,2020/12,12.75,6.01,42.24598930481284,67.41,83.71559633027522,75.88357588357589,6.56,0.58,0.19,0.29,-0.65,2020.0,3178502021.0,0.0
2140,대보마그네틱(주),290670.0,2019/12,105.81,10.71,43.49433416378687,14.82,73.44064386317908,45.39800995024876,26.01,0.48,7.75,11.79,18.33,2019.0,2906702020.0,0.0
2141,대보마그네틱(주),290670.0,2020/12,13.48,3.06,32.53738729682498,50.17,119.28104575163398,63.922942206654994,18.88,0.26,-1.91,-2.95,24.08,2020.0,2906702021.0,0.0
2142,대봉엘에스(주),78140.0,2019/12,40.95,9.64,15.253421360291588,41.53,89.02439024390245,134.19117647058823,13.75,0.87,2.78,2.95,2.07,2019.0,781402020.0,0.0
2143,대봉엘에스(주),78140.0,2020/12,79.98,25.88,16.75978285455779,42.95,85.08158508158508,115.50632911392404,17.28,0.82,17.69,19.63,19.46,2020.0,781402021.0,0.0
2144,대신정보통신(주),20180.0,2019/03,65.98,16.36,59.25120575492521,72.75,7.885072369842299,20.51714446318156,10.53,3.77,2.84,6.4,4.05,2019.0,201802020.0,0.0
2145,대신정보통신(주),20180.0,2020/03,68.06,12.04,68.42328581126952,96.99,10.03850385038504,24.43105756358769,6.19,2.78,2.38,5.91,4.51,2020.0,201802021.0,0.0
2146,대아티아이(주),45390.0,2019/12,142.15,7.52,31.70760097776743,57.66,10.369318181818182,69.65648854961832,9.99,1.03,3.0,3.04,3.38,2019.0,453902020.0,0.0
2147,대아티아이(주),45390.0,2020/12,216.18,10.09,35.69650395064401,58.75,9.585084033613446,70.1923076923077,11.09,1.05,6.23,6.9,7.59,2020.0,453902021.0,0.0
2148,대양전기공업(주),108380.0,2019/12,33.06,10.03,16.79145381839808,49.0,58.96607431340872,37.5514403292181,17.72,0.76,5.3,5.9,6.2,2019.0,1083802020.0,0.0
2149,대양전기공업(주),108380.0,2020/12,43.33,11.23,11.743147149133588,46.89,54.396423248882265,37.628865979381445,21.16,0.84,6.38,6.62,5.32,2020.0,1083802021.0,0.0
2150,대양제지공업(주),6580.0,2019/12,54.15,18.58,22.888822189657304,67.39,10.082872928176794,38.66525423728814,67.78,1.19,16.06,15.77,15.63,2019.0,65802020.0,0.0
2151,대양제지공업(주),6580.0,2020/12,13.0,5.72,22.15245450061949,71.99,7.429269285568899,22.78401997503121,107.98,0.85,2.39,2.35,-1.21,2020.0,65802021.0,0.0
2152,대원미디어(주),48910.0,2019/12,119.88,12.8,26.37318255250404,83.81,27.526395173454,19.94535519125683,45.73,2.93,-2.0,-1.49,-5.93,2019.0,489102020.0,0.0
2153,대원미디어(주),48910.0,2020/12,140.89,11.44,26.9377027178168,90.71,16.636280765724702,14.087225009648783,51.94,4.04,-0.17,-0.14,2.38,2020.0,489102021.0,0.0
2154,대원산업(주),5710.0,2019/12,67.85,10.52,30.071702846487664,41.96,8.732057416267944,67.34317343173431,6.94,1.55,7.61,9.59,8.37,2019.0,57102020.0,0.0
2155,대원산업(주),5710.0,2020/12,49.41,8.98,30.504643095879025,43.51,9.811827956989246,65.52962298025135,6.32,1.4,5.48,6.82,5.74,2020.0,57102021.0,0.0
2156,대정화금(주),120240.0,2019/12,17.66,7.68,19.870214832779347,66.36,41.14994363021421,58.4,9.84,0.68,5.2,5.15,5.91,2019.0,1202402020.0,0.0
2157,대정화금(주),120240.0,2020/12,23.16,10.26,20.5181237733224,67.08,42.54079254079254,61.344537815126046,9.48,0.59,6.51,7.15,5.53,2020.0,1202402021.0,0.0
2158,대주산업(주),3310.0,2019/12,14.88,9.67,40.02884219200659,95.27,48.73164218958611,52.36728837876614,14.15,1.02,2.18,3.49,2.2,2019.0,33102020.0,0.0
2159,대주산업(주),3310.0,2020/12,19.51,12.04,39.21994941651506,88.95,40.87346024636059,51.33614627285513,15.28,1.03,4.65,7.2,4.57,2020.0,33102021.0,0.0
2160,대주전자재료(주),78600.0,2019/12,8.49,5.46,55.110445104191896,106.48,48.280423280423285,51.84659090909091,37.5,0.6,-1.27,-2.28,-3.45,2019.0,786002020.0,0.0
2161,대주전자재료(주),78600.0,2020/12,14.86,9.28,55.63852999838564,103.92,37.39754098360656,47.7124183006536,37.09,0.72,3.59,7.06,6.9,2020.0,786002021.0,0.0
2162,대한광통신(주),10170.0,2019/12,2.34,0.85,37.671613555788,61.41,110.94224924012158,123.72881355932202,6.25,0.44,-4.15,-6.37,-6.11,2019.0,101702020.0,0.0
2163,대한광통신(주),10170.0,2020/12,-4.4,-1.8,42.69985835852857,65.74,126.73611111111111,118.12297734627832,7.32,0.42,-10.42,-16.51,-15.08,2020.0,101702021.0,0.0
2164,대한그린파워(주),60900.0,2019/12,-40.03,-17.05,43.8793567746403,136.25,30.041152263374485,0.0,170.87,0.6,-47.73,-59.06,44.86,2019.0,609002020.0,0.0
2165,대한그린파워(주),60900.0,2020/12,-414.44,-26.5,48.9639367221568,148.16,50.624133148404994,225.30864197530863,53.35,0.16,-86.29,-75.88,46.55,2020.0,609002021.0,0.0
2166,대한뉴팜(주),54670.0,2019/12,195.08,34.8,52.257126327146494,79.0,34.08029878618114,82.76643990929705,22.9,1.53,17.37,29.27,41.75,2019.0,546702020.0,0.0
2167,대한뉴팜(주),54670.0,2020/12,39.49,7.5,57.068464122275074,77.9,33.85899814471243,68.22429906542057,29.24,1.47,-9.77,-16.8,-6.44,2020.0,546702021.0,0.0
2168,대한약품공업(주),23910.0,2019/12,51.45,25.48,32.43887025424141,66.49,44.08212560386474,82.39277652370204,9.34,0.74,12.32,18.34,18.82,2019.0,239102020.0,0.0
2169,대한약품공업(주),23910.0,2020/12,43.41,19.11,28.118851001619976,61.44,48.026315789473685,71.2890625,10.56,0.71,7.41,9.97,9.08,2020.0,239102021.0,0.0
2170,대화제약(주),67080.0,2019/12,73.84,25.77,44.24861171024972,125.41,46.31979695431472,44.08212560386474,14.18,0.83,10.64,13.99,4.09,2019.0,670802020.0,0.0
2171,대화제약(주),67080.0,2020/12,45.65,14.81,45.093090315909805,128.22,63.36805555555556,50.69444444444444,13.3,0.76,-0.51,-0.66,5.0,2020.0,670802021.0,0.0
2172,더이앤엠(주),89230.0,2019/12,98.29,3.4,33.00283003826531,79.76,0.4326284847335483,60.530679933665006,0.0,0.52,-5.28,-6.76,155.76,2019.0,892302020.0,0.0
2173,더이앤엠(주),89230.0,2020/12,-710.16,-26.58,21.7421875,70.53,0.0,72.85429141716567,0.0,0.42,-33.01,-36.51,19.19,2020.0,892302021.0,0.0
2174,덕산네오룩스(주),213420.0,2019/12,58.93,15.14,11.785275024681347,62.27,87.11217183770883,34.43396226415094,23.85,0.65,12.64,12.73,13.48,2019.0,2134202020.0,0.0
2175,덕산네오룩스(주),213420.0,2020/12,64.94,20.79,12.745741536260882,64.67,62.82271944922548,28.22892498066512,25.8,0.81,18.68,18.91,20.52,2020.0,2134202021.0,0.0
2176,덕산하이메탈(주),77360.0,2019/12,35.19,4.98,5.339724360722451,73.51,53.28467153284672,64.83126110124334,38.48,0.59,5.81,2.84,2.64,2019.0,773602020.0,0.0
2177,덕산하이메탈(주),77360.0,2020/12,67.67,9.03,5.385569880757823,76.22,57.57097791798108,58.68167202572347,34.35,0.64,7.89,3.72,3.92,2020.0,773602021.0,0.0
2178,덕우전자(주),263600.0,2019/12,78.82,26.21,18.63046069774557,49.07,29.27024859663192,19.8261814231396,11.38,1.23,11.21,11.97,-4.86,2019.0,2636002020.0,0.0
2179,덕우전자(주),263600.0,2020/12,76.92,19.21,38.33407812511084,65.27,25.54233729881036,21.597633136094675,9.19,1.33,11.97,14.45,12.71,2020.0,2636002021.0,0.0
2180,데브시스터즈(주),194480.0,2019/12,-181.77,-3.63,4.2005196896501245,35.98,1.784841075794621,34.928229665071775,0.0,0.45,-15.31,-11.77,-11.47,2019.0,1944802020.0,0.0
2181,데브시스터즈(주),194480.0,2020/12,348.59,6.27,7.34143857058752,49.53,1.178027368964627,23.9344262295082,0.0,0.95,-3.95,-2.9,-5.3,2020.0,1944802021.0,0.0
2182,도이치모터스(주),67990.0,2019/12,55.88,16.36,71.52172082054354,131.7,12.888418079096043,4.143489612895902,432.25,3.2,5.45,14.51,37.46,2019.0,679902020.0,0.0
2183,도이치모터스(주),67990.0,2020/12,44.78,15.69,67.96865009439217,154.4,11.65389527458493,2.862520586620657,857.99,3.32,3.46,9.01,21.41,2020.0,679902021.0,0.0
2184,동국산업(주),5160.0,2019/12,28.61,9.05,20.61540969575938,79.26,93.1122448979592,69.25996204933587,14.16,1.04,3.97,3.27,1.4,2019.0,51602020.0,0.0
2185,동국산업(주),5160.0,2020/12,22.33,6.45,19.89869828110817,77.53,101.67130919220055,83.71559633027522,10.8,0.91,2.26,1.77,0.35,2020.0,51602021.0,0.0
2186,동국제약(주),86450.0,2019/12,143.66,26.58,22.03134658502282,47.85,45.969773299748105,62.286689419795216,27.25,1.19,14.27,15.11,14.18,2019.0,864502020.0,0.0
2187,동국제약(주),86450.0,2020/12,136.52,25.82,22.92806780748865,49.23,43.608124253285546,57.57097791798108,26.82,1.22,13.05,13.96,12.78,2020.0,864502021.0,0.0
2188,동신건설(주),25950.0,2019/12,1618.16,4.03,14.481731221577546,25.86,392.47311827956986,10.616637579988364,16.28,0.31,1.08,0.96,-0.03,2019.0,259502020.0,0.0
2189,동신건설(주),25950.0,2020/12,-51.2,-0.12,23.443009807176377,51.37,133.6996336996337,10.446479679450489,11.13,0.5,-2.72,-2.24,-2.22,2020.0,259502021.0,0.0
2190,동아화성(주),41930.0,2019/12,53.5,10.39,39.26386873165139,73.75,14.296905601253426,151.45228215767634,11.54,1.3,5.4,6.53,5.32,2019.0,419302020.0,0.0
2191,동아화성(주),41930.0,2020/12,49.84,9.65,31.53776707794162,77.02,16.659059790050204,147.77327935222672,10.43,1.24,8.74,9.34,6.74,2020.0,419302021.0,0.0
2192,동양이엔피(주),79960.0,2019/12,135.71,17.15,23.48100258891251,48.58,30.0658978583196,44.028950542822685,14.04,2.33,13.71,13.67,12.53,2019.0,799602020.0,0.0
2193,동양이엔피(주),79960.0,2020/12,98.73,11.87,23.47995427234541,50.83,32.79424977538185,39.8471615720524,12.83,1.96,7.45,7.38,8.81,2020.0,799602021.0,0.0
2194,동양파일(주),228340.0,2019/12,-29.2,-11.71,5.931329547378303,53.04,38.25995807127883,89.46078431372548,14.86,0.39,-11.22,-11.74,-11.11,2019.0,2283402020.0,0.0
2195,동양파일(주),228340.0,2020/12,3.27,1.43,5.456032051019991,51.85,33.24225865209472,111.28048780487804,11.79,0.38,-5.3,-5.55,-5.41,2020.0,2283402021.0,0.0
2196,동일금속(주),109860.0,2019/12,82.57,11.08,9.374471868501686,81.2,53.2069970845481,31.30360205831904,16.4,1.61,21.01,9.55,8.5,2019.0,1098602020.0,0.0
2197,동일금속(주),109860.0,2020/12,43.5,5.5,6.217905046553708,80.66,65.64748201438849,35.36821705426357,15.33,1.16,12.9,5.17,3.8,2020.0,1098602021.0,0.0
2198,동일철강(주),23790.0,2019/12,-5.63,-2.51,39.70480523804239,92.55,206.21468926553672,134.68634686346863,3.72,0.27,3.91,7.33,6.02,2019.0,237902020.0,0.0
2199,동일철강(주),23790.0,2020/12,-10.85,-5.58,36.73276883253631,93.77,178.92156862745097,151.45228215767634,20.47,0.31,-12.37,-15.66,6.16,2020.0,237902021.0,0.0
2200,동화기업(주),25900.0,2019/12,24.48,7.67,49.747199027830206,107.44,51.626591230551625,56.06758832565284,11.04,0.7,5.25,5.23,5.46,2019.0,259002020.0,0.0
2201,동화기업(주),25900.0,2020/12,25.49,7.83,48.94055484528524,110.8,51.626591230551625,51.40845070422535,14.68,0.7,4.26,4.15,4.62,2020.0,259002021.0,0.0
2202,디아이티(주),110990.0,2019/12,67.51,7.12,40.32221403332346,24.68,328.8288288288288,18.97089397089397,12.29,0.41,4.68,7.98,5.98,2019.0,1109902020.0,0.0
2203,디아이티(주),110990.0,2020/12,7.29,0.64,49.60574407141151,26.44,1586.9565217391305,129.8932384341637,5.6,0.09,0.62,1.09,-1.41,2020.0,1109902021.0,0.0
2204,디에스티(주),33430.0,2019/12,-54.1,-14.85,92.50459052515608,554.95,68.99810964083176,115.14195583596216,10.11,0.48,-41.12,-170.6,-75.96,2019.0,334302020.0,0.0
2205,디에스티(주),33430.0,2020/12,65.91,17.38,93.97519196692262,423.33,2.608260683149921,87.95180722891565,7.68,0.41,-5.99,-70.77,-17.54,2020.0,334302021.0,1.0
2206,디와이피엔에프(주),104460.0,2019/12,87.75,20.96,55.64994631656275,66.06,2.772924105447087,68.99810964083176,9.21,1.19,15.4,34.95,38.93,2019.0,1044602020.0,0.0
2207,디와이피엔에프(주),104460.0,2020/12,102.86,25.7,39.74625174394613,62.29,2.4472008045591687,47.4025974025974,12.34,1.45,17.24,30.38,30.23,2020.0,1044602021.0,0.0
2208,디젠스(주),113810.0,2019/12,36.06,10.72,58.74658861126429,115.34,33.00180831826401,110.94224924012158,7.14,0.81,4.42,7.82,9.68,2019.0,1138102020.0,0.0
2209,디젠스(주),113810.0,2020/12,-14.94,-3.72,66.51727946978066,107.6,28.4489477786438,101.38888888888889,6.71,1.0,-15.21,-30.02,-27.27,2020.0,1138102021.0,0.0
2210,디케이락(주),105740.0,2019/12,37.54,14.61,24.914336512041377,59.42,118.89250814332247,121.66666666666669,7.82,0.67,7.67,9.57,9.66,2019.0,1057402020.0,0.0
2211,디케이락(주),105740.0,2020/12,15.84,5.66,37.597503900156006,66.35,134.19117647058823,125.0,8.16,0.58,0.08,0.1,-1.41,2020.0,1057402021.0,0.0
2212,라온시큐어(주),42510.0,2019/12,346.81,22.56,56.615104640582345,33.62,0.0,121.2624584717608,5.86,0.8,5.54,9.6,10.09,2019.0,425102020.0,0.0
2213,라온시큐어(주),42510.0,2020/12,-42.98,-2.81,33.74195870259571,65.43,0.0,117.36334405144694,5.66,0.7,-29.49,-47.2,37.28,2020.0,425102021.0,0.0
2214,라온피플(주),300120.0,2019/12,3946.82,18.11,4.425600584599458,4.43,32.13028169014085,63.58885017421603,27.67,0.47,12.86,13.44,0.0,2019.0,3001202020.0,0.0
2215,라온피플(주),300120.0,2020/12,-159.05,-0.76,8.616902753461723,6.41,83.33333333333333,90.57071960297766,16.09,0.24,-6.31,-6.7,-8.54,2020.0,3001202021.0,0.0
2216,램테크놀러지(주),171010.0,2019/12,28.94,11.48,44.62242562929062,79.28,59.06148867313916,19.9235807860262,70.98,0.83,5.72,9.18,71.46,2019.0,1710102020.0,0.0
2217,램테크놀러지(주),171010.0,2020/12,19.53,9.65,37.91304607037992,90.73,63.69982547993019,23.639896373056995,67.12,0.72,3.13,4.38,6.91,2020.0,1710102021.0,0.0
2218,로체시스템즈(주),71280.0,2019/12,15.17,7.72,45.38338016860698,69.59,63.14878892733564,86.9047619047619,11.0,0.8,1.11,1.69,1.06,2019.0,712802020.0,0.0
2219,로체시스템즈(주),71280.0,2020/12,37.6,15.71,38.04522321276088,89.61,26.277897768178544,40.2425578831312,19.6,1.69,7.09,10.93,11.1,2020.0,712802021.0,0.0
2220,리노공업(주),58470.0,2019/12,110.5,25.81,7.84057276891525,33.09,22.027761013880507,74.48979591836734,44.09,0.59,18.2,18.75,14.2,2019.0,584702020.0,0.0
2221,리노공업(주),58470.0,2020/12,94.1,25.06,6.691505339761515,30.57,21.27039627039627,64.83126110124334,43.77,0.61,16.76,17.37,12.38,2020.0,584702021.0,0.0
2222,매일유업(주),267980.0,2019/12,87.53,28.36,39.50469751980385,61.51,29.820261437908496,39.9343544857768,19.3,2.21,10.88,18.01,17.39,2019.0,2679802020.0,0.0
2223,매일유업(주),267980.0,2020/12,79.64,24.96,40.39535403171767,57.24,32.64758497316637,39.673913043478265,19.0,2.11,8.51,13.73,9.2,2020.0,2679802021.0,0.0
2224,매일홀딩스(주),5990.0,2019/12,6473.14,4.5,6.479118281864213,93.33,0.0,10.644502770487025,0.0,0.29,15.37,1.97,1.1,2019.0,59902020.0,0.0
2225,매일홀딩스(주),5990.0,2020/12,-2172.9,-1.13,8.640192471622774,99.88,0.0,17.290383704405496,0.0,0.26,-22.22,-3.59,-4.7,2020.0,59902021.0,0.0
2226,메가스터디(주),72870.0,2019/12,427.3,3.84,7.936993424070959,75.76,31.22326775021386,143.7007874015748,14.89,0.36,6.69,2.49,0.23,2019.0,728702020.0,0.0
2227,메가스터디(주),72870.0,2020/12,378.87,9.53,10.47474572570749,64.76,18.727552591072342,99.4550408719346,21.47,0.41,19.12,8.11,6.78,2020.0,728702021.0,0.0
2228,메가스터디교육(주),215200.0,2019/12,88.98,38.17,39.57594658411299,118.77,4.321060731620694,16.426642664266428,36.33,1.14,12.9,19.46,14.32,2019.0,2152002020.0,0.0
2229,메가스터디교육(주),215200.0,2020/12,83.87,28.13,48.85170510538034,129.76,6.86348251222264,22.85535378835316,25.66,1.0,5.6,9.4,6.1,2020.0,2152002021.0,0.0
2230,메가엠디(주),133750.0,2019/12,873.47,26.47,42.68,109.29,4.231884057971015,13.670411985018728,40.13,0.86,2.23,2.98,0.35,2019.0,1337502020.0,0.0
2231,메가엠디(주),133750.0,2020/12,1087.64,30.57,40.17706027860955,89.49,3.692089823993526,12.174783188792528,37.67,0.83,6.79,9.48,9.31,2020.0,1337502021.0,0.0
2232,메디앙스(주),14100.0,2019/12,149.08,49.89,42.87992674272196,91.13,67.46765249537893,52.97532656023223,17.75,1.18,49.08,68.04,104.06,2019.0,141002020.0,0.0
2233,메디앙스(주),14100.0,2020/12,40.23,11.67,39.58049284003112,92.77,70.87378640776699,58.77616747181965,14.32,0.92,4.41,4.14,4.79,2020.0,141002021.0,0.0
2234,메디포스트(주),78160.0,2019/12,12.88,4.37,47.6972556752823,70.36,59.8360655737705,65.88447653429603,43.65,0.29,-8.7,-11.74,-10.92,2019.0,781602020.0,0.0
2235,메디포스트(주),78160.0,2020/12,25.24,9.23,46.8514566117587,84.6,63.81118881118881,80.21978021978022,33.72,0.28,-0.76,-1.17,4.62,2020.0,781602021.0,0.0
2236,명성티엔에스(주),257370.0,2019/12,18.16,6.28,42.34167448334291,69.72,203.9106145251397,65.06238859180036,10.87,0.56,0.88,1.44,1.44,2019.0,2573702020.0,0.0
2237,명성티엔에스(주),257370.0,2020/12,-24.79,-9.57,53.88604503328984,90.49,292.0,218.56287425149705,8.03,0.29,-16.51,-30.15,-27.67,2020.0,2573702021.0,0.0
2238,모바일어플라이언스(주),87260.0,2019/12,54.1,5.54,42.701989837477214,60.99,45.06172839506173,179.80295566502463,13.95,0.86,-5.39,-8.42,-9.43,2019.0,872602020.0,0.0
2239,모바일어플라이언스(주),87260.0,2020/12,126.74,8.12,44.26534407935524,29.67,50.97765363128492,171.36150234741783,14.17,0.69,3.96,6.23,43.02,2020.0,872602021.0,0.0
2240,모트렉스(주),118990.0,2019/12,-24.31,-3.8,57.47900598284438,115.53,69.25996204933587,101.38888888888889,8.53,1.05,-24.31,-31.69,-27.49,2019.0,1189902020.0,0.0
2241,모트렉스(주),118990.0,2020/12,-1.17,-0.17,56.41639703447046,106.68,51.33614627285513,76.04166666666667,7.9,1.5,-13.68,-21.75,8.75,2020.0,1189902021.0,0.0
2242,무림에스피(주),1810.0,2019/12,21.6,4.21,33.09324650320819,83.13,88.80778588807785,55.55555555555555,23.49,1.01,2.1,1.62,1.07,2019.0,18102020.0,0.0
2243,무림에스피(주),1810.0,2020/12,28.23,5.62,31.873734066369185,79.42,77.82515991471215,60.0328947368421,28.04,0.92,4.0,3.07,2.57,2020.0,18102021.0,0.0
2244,미디어젠(주),279600.0,2019/12,140.03,21.68,40.749860468170326,49.64,0.2609155634346495,49.72752043596731,30.39,0.75,-2.97,-4.11,106.54,2019.0,2796002020.0,0.0
2245,미디어젠(주),279600.0,2020/12,58.92,27.54,45.29763779527559,55.08,0.0,67.97020484171323,14.99,0.43,-1.31,-2.02,-3.76,2020.0,2796002021.0,0.0
2246,미래나노텍(주),95500.0,2019/12,30.44,6.39,42.09409762979076,97.76,40.87346024636059,59.25324675324675,17.25,1.14,-0.62,-0.66,5.51,2019.0,955002020.0,0.0
