key,운영,시설,기타
0651502015,0.0,0.0,1.0
0523002017,0.0,0.0,1.0
C&C2006,0.0,0.0,1.0
0467202005,0.0,0.0,1.0
0681502017,0.0,0.0,1.0
0262202003,0.0,0.0,1.0
0663002007,0.0,0.0,1.0
0436102012,0.0,0.0,1.0
1019702013,0.0,0.0,1.0
0397402008,0.0,0.0,1.0
0664302006,0.0,0.0,1.0
9001102015,0.0,0.0,1.0
0410602003,0.0,0.0,1.0
0659502013,0.0,0.0,1.0
0392302017,0.0,0.0,1.0
0389802003,0.0,0.0,1.0
0259802018,0.0,0.0,1.0
0802202007,0.0,0.0,1.0
0246602003,0.0,0.0,1.0
0395602015,0.0,0.0,1.0
0996602018,0.0,0.0,1.0
0106702013,0.0,0.0,1.0
0331102020,0.0,0.0,1.0
