회사명,거래소코드,회계년도,소속코드,상장폐지일,감사의견코드,자기자본증가율,경영자본순이익률,총자본순이익률,자기자본순이익률,순운전자본비율,비유동장기적합률,경영자본회전률,매입채무회전률,총자본투자효율,설비투자효율,재고자산회전률,매출채권회전률,자산총계(요약)(백만원),부채총계(요약)(백만원)
제일파마홀딩스(주),002620,2012/12,1,,,4.33,3.46,2.88,4.73,26.81,61.13,1.32,4.47,15.28,56.9,6.44,3.21,390765,149360
제일파마홀딩스(주),002620,2013/12,1,,,-1.58,0.14,0.12,0.2,27.44,59.16,1.34,4.57,13.92,56.01,6.92,3.19,396097,158495
제일파마홀딩스(주),002620,2014/12,1,,,-1.01,0.6,0.52,0.89,27.02,58.46,1.47,4.76,18.44,80.94,8.38,3.11,409567,174354
제일파마홀딩스(주),002620,2015/12,1,,,2.63,2.62,2.28,4.1,25.65,57.74,1.6,5.02,17.88,86.45,8.98,3.2,445166,203778
제일파마홀딩스(주),002620,2016/12,1,,UQ,2.63,2.2,1.9,3.61,21.73,64.28,1.54,4.63,16.14,69.06,8.24,3.3,481474,233742
제일파마홀딩스(주),002620,2017/12,1,,UQ,-33.9,243.65,156.98,251.2,4.13,95.82,0.02,0.06,5.13,369.53,0.1,0.04,176994,13243
제일파마홀딩스(주),002620,2018/12,1,,UQ,195.88,17.93,1.38,1.62,-6.66,107.65,0.44,0,2.03,122.67,0,6.42,587402,102895
제일파마홀딩스(주),002620,2019/12,1,,UQ,-17.95,-215.06,-15.34,-19.41,-14.85,118.33,0.38,0,-14.61,-712.57,0,8.99,528980,131462
제일파마홀딩스(주),002620,2020/12,1,,UQ,5.1,69.3,3.96,5.22,-12.97,115.45,0.55,0,6.94,321.1,0,9.5,545818,128030
제일파마홀딩스(주),002620,2006/12,1,,,8.62,5.42,4.95,8.87,28.11,53.9,1.34,5.03,22.83,107.21,5.78,3.14,234486,107427
제일파마홀딩스(주),002620,2007/12,1,,,10,6.31,5.59,10.25,27.53,55,1.41,4.61,24,127.87,5.36,3.39,254456,114689
제일파마홀딩스(주),002620,2001/12,1,,,16.47,9.75,9.1,16.65,29.26,54.54,1.22,17.84,37.94,172,7.51,2.59,124822,54969
제일파마홀딩스(주),002620,2000/12,1,,,12.46,7.44,7.06,13.88,30.12,52.41,0.99,22.46,36.22,137.12,7.29,2.08,112715,52739
제일파마홀딩스(주),002620,2003/12,1,,,8.83,6.67,6.37,10.71,28.21,56.16,1.36,8.77,33.53,109.04,8.06,3.17,153429,63651
제일파마홀딩스(주),002620,2002/12,1,,,18.1,11.64,10.76,18.44,32.31,51.64,1.4,11.69,40.12,164.68,8.3,3.02,136129,53636
제일파마홀딩스(주),002620,2004/12,1,,,18.01,11.04,10.56,17.78,34.51,48.88,1.4,7.52,30.27,118.87,8.44,3.15,176054,70110
제일파마홀딩스(주),002620,2005/12,1,,,10.42,6.97,6.51,11.07,29.93,53.99,1.4,6.41,24.34,95.4,7.29,3.15,202884,85903
조광페인트(주),004910,2007/12,1,,,5.34,5.32,4.42,8.17,7.73,86.82,1.52,7.32,15.49,44.95,7.47,4.8,102346,46836
조광페인트(주),004910,2000/12,1,,,1.45,6.36,4.89,10.21,-5.27,109.23,1.2,7.05,27.35,65.08,7.46,6.12,83290,42635
조광페인트(주),004910,2009/12,1,,,22.17,16.49,12.39,23,3.98,93.2,1.58,8.2,22.26,82.02,6.49,4.93,127827,56192
조광페인트(주),004910,2011/12,1,,UQ,33.3,4.4,3.41,5.92,4.18,93.33,1.25,7.41,8.49,22.05,6.21,3.64,195498,83949
조광페인트(주),004910,2008/12,1,,,5.63,4.45,3.58,6.79,1.3,97.61,1.62,8.35,13.22,43.21,6.87,5.44,114004,55371
조광페인트(주),004910,2004/12,1,,,-3.39,-0.43,-0.35,-0.75,-7.1,114.37,1.4,6.31,8.7,22.6,7.1,5.35,89375,48500
조광페인트(주),004910,2014/12,1,,UQ,10.87,9.06,7.54,12.59,4.77,92.71,1.06,8.6,13.61,32.02,6.31,3.5,221025,86534
조광페인트(주),004910,2015/12,1,,UQ,11.2,10.16,8.4,13.03,11.26,84.64,1.01,9.18,14.97,34.8,6.15,3.53,219561,70001
조광페인트(주),004910,2016/12,1,,UQ,10.41,9.27,7.57,10.8,18.95,76.42,1,8.96,13.68,33.36,5.87,3.67,229635,64501
조광페인트(주),004910,2017/12,1,,UQ,6.78,8.57,6.59,9.43,12.59,83.64,1.04,8.27,8.34,22.83,5.62,3.95,258538,82201
조광페인트(주),004910,2018/12,1,,UQ,-2.5,-0.1,-0.08,-0.13,1.63,97.64,0.94,7.78,6.6,13.99,5.12,4.13,300509,128578
조광페인트(주),004910,2019/12,1,,UQ,-2.65,-2.19,-1.76,-3.14,-0.38,100.54,0.82,7.49,5.94,12.38,4.79,4.26,305598,138225
조광페인트(주),004910,2020/12,1,,UQ,16.1,0.58,0.46,0.82,-2.2,103.07,0.77,7.04,4.62,8.76,4.8,4.61,339736,145424
조광페인트(주),004910,2005/12,1,,,18.55,11.35,9.42,19.3,0.86,98.46,1.46,6.38,21.54,57.46,6.97,5.62,93625,45168
조광페인트(주),004910,2002/12,1,,,-9.41,8.41,6.73,13.76,-5.87,111.32,1.31,6.87,26.59,67.36,7.66,5.85,87503,47850
조광페인트(주),004910,2003/12,1,,,6.7,3.97,3.28,6.99,-3.63,106.66,1.26,6.27,24.18,60.87,7.46,4.96,87181,44872
조광페인트(주),004910,2012/12,1,,UQ,1.35,1.79,1.46,2.57,3.33,94.62,1.05,7.94,8.82,22.33,6.29,3.27,199270,86211
조광페인트(주),004910,2001/12,1,,,7.67,5.06,3.98,7.84,-6.48,110.98,1.27,6.96,23.8,57.11,7.5,6.29,82950,39177
조광페인트(주),004910,2013/12,1,,UQ,7.29,6.21,5.14,8.89,6.27,90.12,1.08,8.13,10.84,27.64,6.4,3.4,206095,84794
조광페인트(주),004910,2010/12,1,,,16.82,13.6,9.86,17.23,8.42,86.13,1.56,7.41,19.15,78.91,6.69,4.31,143623,59941
조광페인트(주),004910,2006/12,1,,,8.74,7.23,5.98,11.31,5.32,90.94,1.49,6.78,18.06,51.32,7.45,4.98,97594,44900
조광피혁(주),004700,2008/12,1,,UQ,3.27,2.9,2.68,3.63,35.96,57.93,1.23,41.7,9.26,22.18,3.93,6.12,106848,16701
조광피혁(주),004700,2009/12,1,,,16.91,12.2,11.55,14.61,45.93,39.22,1.05,31.49,16.78,55.17,3.87,6.7,140547,35159
조광피혁(주),004700,2010/12,1,,,14.61,11.08,10.34,13.99,39.11,47.3,1.13,26.14,15.22,60.05,3.89,6.11,165411,44621
조광피혁(주),004700,2011/12,1,,UQ,10.7,7.17,5.92,7.89,40.68,47.72,1.3,57.82,9.29,72.7,3.12,6.74,173858,40139
조광피혁(주),004700,2012/12,1,,UQ,5.59,5.58,4.27,5.47,43.67,46.12,1.46,0,7.83,57.79,3.55,6.89,177641,36452
조광피혁(주),004700,2013/12,1,,UQ,7.11,6.98,5.19,6.49,40.12,50.65,1.36,0,8.23,66.56,4.16,5.84,188031,36797
조광피혁(주),004700,2014/12,1,,UQ,12.67,6.18,4.14,4.99,36.32,58.42,1.5,0,7.39,61.11,3.81,6.56,200016,29613
조광피혁(주),004700,2015/12,1,,UQ,3.88,6.03,3.66,4.18,36.54,59.57,1.5,0,7.62,63.45,3.49,6.32,196765,19748
조광피혁(주),004700,2016/12,1,,UQ,15.9,17.84,10.36,11.48,37.08,59.71,1.62,0,15.3,143.35,3.94,7.42,226636,21471
조광피혁(주),004700,2017/12,1,,UQ,9.99,18.18,9.34,10.22,27.79,70.3,1.44,0,14.2,131.07,3.36,8.03,244714,19058
조광피혁(주),004700,2018/12,1,,,5.16,12.29,5.51,5.9,28.69,70.06,1.15,0,9.37,94.53,2.92,6.44,250578,13286
조광피혁(주),004700,2019/12,1,,,15.9,13.31,5.31,5.66,25.34,73.71,0.99,0,8.06,105.68,3.01,6.01,295822,20810
조광피혁(주),004700,2020/12,1,,,14.5,16.73,6.15,6.66,27,71.99,0.83,0,8.83,147.77,3.55,5.34,343162,28285
조광피혁(주),004700,2007/12,1,,UQ,6.11,3.92,3.71,5.7,29.73,55.57,1.28,32.9,10.95,31.64,4.45,4.8,133315,46026
조광피혁(주),004700,2005/12,1,,UQ,2.28,2.73,2.65,4.86,24.85,59.56,1.14,65.35,8.53,23.13,3.98,4.76,140426,64999
조광피혁(주),004700,2000/12,1,,,-0.16,0.92,0.88,2.12,18.44,68.18,1.23,96.51,20.15,60.22,5.97,5.36,152896,91274
조광피혁(주),004700,2002/12,1,,,16.64,10.25,9.93,23.32,18.51,66.3,1.56,90.74,36,113.99,6.47,7.73,138416,70259
조광피혁(주),004700,2003/12,1,,,4.59,3.66,3.54,7.14,23.8,58.55,1.64,47.99,24.07,83.13,5.11,7.57,143297,72013
조광피혁(주),004700,2006/12,1,,UQ,9.07,7.57,7.25,12.31,25.29,62.48,1.26,40,17.02,42.57,4.33,4.72,127281,45017
조광피혁(주),004700,2004/12,1,,UQ,3.45,2.88,2.79,5.32,27.8,58.6,1.48,55.74,9.65,24.15,4.73,6.69,132956,59213
조광피혁(주),004700,2001/12,1,,,-5.17,-0.89,-0.87,-2.25,7.89,82.99,1.47,116,18.71,58.79,7.17,7.14,158744,100308
조선내화(주),000480,2006/12,1,,UQ,20.37,11.97,6.08,8.29,13.47,83.91,1.54,11.31,12.14,76.59,4.78,5.94,430252,118493
조선내화(주),000480,2007/12,1,,UQ,35.23,10,3.88,5.51,-0.16,100.2,1.61,12.2,7.67,68.12,5.12,5.93,611837,190239
조선내화(주),000480,2005/12,1,,UQ,8.86,13.42,7.79,10.11,13.56,83.04,1.55,11.35,16.17,83.26,4.8,6.88,347553,88544
조선내화(주),000480,2004/12,1,,UQ,16.07,13.47,8.74,11.17,17.6,78.59,1.44,10.73,17.14,75,4.88,7.22,297476,59557
조선내화(주),000480,2009/12,1,,UQ,31.56,11.69,4.43,6.95,-2.44,103.32,1.48,8.83,8.02,90.46,4.3,4.77,712032,254557
조선내화(주),000480,2008/12,1,,UQ,-17.52,4.16,1.55,2.34,-0.62,100.88,1.59,11.12,6.4,58.5,4.73,5.67,552352,204607
조선내화(주),000480,2010/12,1,,UQ,-0.82,13.46,5.01,7.64,2.61,96.52,1.59,11.12,10.11,93.74,4.73,5.36,675907,222188
조선내화(주),000480,2015/12,1,,UQ,-3.2,10.48,5.73,7.6,17.28,78.08,1.41,11.53,12.24,58.95,5.49,6.64,577302,127113
조선내화(주),000480,2016/12,1,,UQ,5.76,3.13,1.81,2.38,10.14,86.57,1.29,11.63,8.64,45.84,5.51,5.57,641829,165700
조선내화(주),000480,2017/12,1,,UQ,2.65,1.8,0.95,1.3,5.18,92.94,1.26,10.77,5.8,33.84,4.51,5.92,679511,190745
조선내화(주),000480,2018/12,1,,UQ,2.78,10.77,5.34,7.54,5.44,92.62,1.45,12.35,10.1,65.66,4.86,8.51,721117,218760
조선내화(주),000480,2011/12,1,,UQ,-0.58,9.93,4.34,6.46,7.06,90.74,1.58,14.29,9.4,63.38,4.86,5.97,671256,220175
조선내화(주),000480,2020/12,1,,UQ,6.84,9.2,4.04,6.31,-2.82,104.27,1.26,12.32,8.07,70.02,6.6,8.95,878942,349989
조선내화(주),000480,2012/12,1,,UQ,1.84,8.51,4.07,6.01,9.74,87.71,1.55,12.92,9,56.57,4.94,5.81,672965,213573
조선내화(주),000480,2000/12,1,,UQ,-2.35,7.8,5.89,12.49,-8.54,114.96,1.12,12.57,29.57,72.17,4.81,9.91,254553,128831
조선내화(주),000480,2003/12,1,,UQ,22.16,14.42,10.26,13.99,16.04,80.12,1.4,11.69,32.42,109.01,5.31,6.94,268500,63513
조선내화(주),000480,2002/12,1,,UQ,13.26,12.25,9.1,13.88,14.5,81.13,1.33,14,33.76,102.38,5.56,7.14,239724,71922
조선내화(주),000480,2014/12,1,,UQ,-1.72,11.58,5.65,7.75,7.66,89.97,1.57,12.16,11.55,71.45,5.68,7.49,637163,172073
조선내화(주),000480,2013/12,1,,UQ,3.01,10.43,5.04,7.15,12.7,84.53,1.54,12.52,10.16,64.13,5.26,6.72,650424,177184
조선내화(주),000480,2001/12,1,,UQ,17.85,8.05,6.17,11.2,7.27,90.15,1.19,14.38,29.36,78.07,5.21,8.14,242298,94138
조선내화(주),000480,2019/12,1,,UQ,-1.45,4.78,2.22,3.21,4.4,94.26,1.4,11.7,6.55,44.53,5.39,7.6,721953,226865
조선선재(주),120030,2016/12,1,,,16.76,15.42,15.23,17.73,76.18,13.54,0.67,13.47,19.73,203.62,6.29,8.71,100867,12985
조선선재(주),120030,2019/12,1,,,7.66,11.02,10.85,12.02,81.63,11.71,0.55,18.2,15.03,182.57,5.68,8.59,121051,10574
조선선재(주),120030,2020/12,1,,,5.85,7.77,7.45,8.09,78.51,16.28,0.5,19,11.07,137.28,5.31,8.47,125961,9019
조선선재(주),120030,2017/12,1,,,10.93,14.63,14.44,16.58,76.8,12.83,0.63,16.8,18.73,215.13,7.39,8.42,111972,14480
조선선재(주),120030,2014/12,1,,,25.82,19.16,19.15,23.58,68.51,18.77,1.06,14.67,26.1,183.08,5.67,8.39,74265,13413
조선선재(주),120030,2013/12,1,,,20.6,16.51,16.49,20.58,64.67,22.19,1.31,12.65,24.67,140.64,4.82,8.77,60264,11900
조선선재(주),120030,2012/12,1,,,22.66,15.71,15.71,20.55,59.98,26.97,1.54,11.67,25.84,121.39,4.63,9.03,50151,10048
조선선재(주),120030,2010/12,1,,,,,,,,,,,,,,,38639,16389
조선선재(주),120030,2015/12,1,,,23.69,17.97,17.84,21.39,72.94,15.78,0.82,15.21,22.75,213.62,5.74,8.78,89008,13740
조선선재(주),120030,2018/12,1,,,5.26,10.51,10.36,11.75,78.77,12.59,0.56,18.27,14.65,172.52,6.35,7.89,115036,12420
조선선재(주),120030,2011/12,1,,,0,25.87,25.87,35.68,51.4,32.76,1.68,11.19,38,157.73,5.25,8.97,45094,12400
조일알미늄(주),018470,2008/12,1,,,-7.01,-9.89,-9.84,-19.96,7.25,84.44,1.44,58.69,-4.53,-11.91,6.95,5.27,272775,151643
조일알미늄(주),018470,2009/12,1,,,10.95,5.03,4.95,10.39,10.91,79.53,1.31,37.85,10.4,27.95,7.42,4.78,263210,128810
조일알미늄(주),018470,2006/12,1,,,-2.57,-0.6,-0.6,-1.03,16.63,71.18,1.51,43.71,6,15.34,9.46,5,239893,108504
조일알미늄(주),018470,2011/12,1,,,11.98,3.87,3.71,6.74,23.22,63.05,1.44,17.55,9.71,30.1,6,5.01,291361,124409
조일알미늄(주),018470,2012/12,1,,,2.65,3.47,3.3,5.28,34.18,54.08,1.39,17.69,10.05,29.12,5.7,4.77,250378,79002
조일알미늄(주),018470,2013/12,1,,,0.76,1.05,0.99,1.47,32.24,54.81,1.35,19.97,6.14,18.98,5.78,4.87,258754,86079
조일알미늄(주),018470,2014/12,1,,,-1.37,-0.82,-0.73,-1.16,22.87,65.98,1.28,17.99,3.11,11.07,5.26,5.28,284818,114516
조일알미늄(주),018470,2015/12,1,,,-3.11,-2.49,-2.03,-3.4,16.61,76.43,1.19,16.19,1.85,5.72,5.23,5.08,275510,110506
조일알미늄(주),018470,2007/12,1,,,-0.85,0.33,0.33,0.6,17.93,68.86,1.39,49.47,7.68,20.49,6.82,4.6,237041,106775
조일알미늄(주),018470,2017/12,1,,,-1.12,-0.68,-0.56,-0.93,9.42,85.74,1.11,40.04,4.93,13.09,5.88,4.74,334276,139145
조일알미늄(주),018470,2018/12,1,,,-4.29,-3.64,-3.02,-5.45,5.38,91.3,1.11,56.99,3,7.42,5.7,4.85,356054,169287
조일알미늄(주),018470,2019/12,1,,,-39.26,-28.77,-23.77,-51.1,5.37,89.88,1.17,56.23,-18.59,-66.52,5.58,4.85,289296,175846
조일알미늄(주),018470,2020/12,1,,,-1.39,-3.91,-3.13,-7.85,2.25,95.58,1.47,50.67,2.82,10.11,6.02,5.37,274904,163032
조일알미늄(주),018470,2004/12,1,,,8.67,5.26,5.13,9.47,11.46,79.64,1.38,56.39,13.39,32.31,9.01,4.3,234204,108666
조일알미늄(주),018470,2003/12,1,,,10.16,5.29,5.11,9.67,12.82,77.86,1.32,59.02,19.06,48.6,9.34,4.03,210629,95111
조일알미늄(주),018470,2002/12,1,,,9.65,7.82,7.59,15.91,11.47,80,1.25,40.74,18.3,45.04,7.34,3.98,206173,101307
조일알미늄(주),018470,2001/12,1,,,1.27,0.59,0.57,1.26,6.51,87.43,1.21,32.9,13.47,32.49,7.1,3.82,214196,118562
조일알미늄(주),018470,2000/12,1,,,43.17,-3.55,-3.46,-8.2,5.08,90.51,1.09,37.14,8.34,18.7,7.3,3.18,207558,113125
조일알미늄(주),018470,2005/12,1,,,7.42,4.77,4.74,8.22,18.18,72.16,1.37,43.99,13.64,30.53,8.99,4.56,217483,82632
조일알미늄(주),018470,2016/12,1,,,19.59,13.63,11.05,18.28,10.98,84.22,1.13,26.86,18.52,45.43,6.29,4.71,323915,126582
조일알미늄(주),018470,2010/12,1,,,10.93,5.9,5.76,11.1,18.85,66.19,1.53,22.55,12.09,37.2,7.63,5.35,282845,133758
중국고섬공고유한공사,950070,2012/12,4,2013/10/11,DS,,,,,,,,,,,,,,
중국고섬공고유한공사,950070,2010/12,4,2013/10/11,UQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국고섬공고유한공사,950070,2011/12,4,2013/10/11,DS,,,,,,,,,,,,,,
중국고섬공고유한공사,950070,2009/12,4,2013/10/11,UQ,,,,,,,,,,,,,0,0
중국원양자원유한공사,900050,2014/12,4,2017/09/27,UQ,,,,,,,,,,,,,,
중국원양자원유한공사,900050,2013/12,4,2017/09/27,UQ,,,,,,,,,,,,,,
중국원양자원유한공사,900050,2012/12,4,2017/09/27,UQ,,,,,,,,,,,,,,
중국원양자원유한공사,900050,2016/12,4,2017/09/27,DU,,,,,,,,,,,,,,
중국원양자원유한공사,900050,2015/12,4,2017/09/27,UQ,,,,,,,,,,,,,,
중국원양자원유한공사,900050,2011/12,4,2017/09/27,UQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국원양자원유한공사,900050,2009/12,4,2017/09/27,UQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국원양자원유한공사,900050,2010/12,4,2017/09/27,UQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중국원양자원유한공사,900050,2008/12,4,2017/09/27,UQ,,,,,,,,,,,,,,
중앙제지(주),005600,2001/12,4,2005/01/06,,19.08,-12.29,-8.96,-13.77,26.19,62.63,0.89,16.29,3.58,21.05,6.73,5.43,51682,16988
중앙제지(주),005600,2003/12,4,2005/01/06,,0,-151.52,-100.51,0,-84.23,0,1.14,10.49,-117.51,-422.41,9.56,4.67,20937,30970
중앙제지(주),005600,2000/12,4,2005/01/06,,2.26,-9.46,-7.83,-12.39,16.31,75.87,0.75,15.77,7.02,35.84,6.46,6.54,46406,17272
중앙제지(주),005600,2002/12,4,2005/01/06,,-24.04,-24.6,-17.37,-28.33,10.2,82.23,1.11,14.25,-3.54,-30.75,9.95,4.97,47871,21516
지에스건설(주),006360,2008/12,1,,UQ,42.34,6.41,5.49,14.77,13.92,74.08,1.15,4.84,8.94,51.82,15.57,3.15,8182262,5147264
지에스건설(주),006360,2007/12,1,,UQ,19.49,8.64,7.64,20.43,14.17,70.81,1.3,4.59,13.73,72.75,19.42,3.12,5725588,3593410
지에스건설(주),006360,2010/12,1,,UQ,8.69,5.05,4.45,11.83,21.04,58.65,0.98,5.33,8.58,55.35,21.95,2.93,9338224,5752438
지에스건설(주),006360,2011/12,1,,UQ,5.42,4.78,4.2,11.2,23.78,54.05,0.99,5.33,7.66,75.31,30.67,3.01,10304706,6524736
지에스건설(주),006360,2005/12,1,,UQ,11.83,8.69,7.44,19.3,14.99,70.99,1.84,6.69,13.74,58.57,31.61,4.49,3825837,2374999
지에스건설(주),006360,2009/12,1,,UQ,8.7,5.29,4.47,12.09,19,64.23,1.02,5.18,8.1,51.06,16.65,3.16,8946255,5647244
지에스건설(주),006360,2006/12,1,,UQ,23,10.25,9.02,23.92,13.34,73.21,1.52,5.34,15.21,69.71,29.3,3.65,4751421,2966955
지에스건설(주),006360,2015/12,1,,UQ,-0.54,-0.33,-0.28,-0.98,18.5,61.11,0.91,6.28,1.69,20.03,18.81,5.51,11831693,8467821
지에스건설(주),006360,2016/12,1,,UQ,-0.37,-0.36,-0.32,-1.13,18.75,60.59,0.96,5.79,2.14,31.35,17.21,4.99,12295001,8943644
지에스건설(주),006360,2017/12,1,,UQ,0.13,-0.09,-0.08,-0.29,5.57,85.67,1.03,5.27,2.6,40.73,15.86,4.5,12711359,9355608
지에스건설(주),006360,2018/12,1,,UQ,12.41,6.2,5.03,16.79,11.3,76.46,1.22,6.14,10.01,146.87,16.1,5.23,11072844,7300697
지에스건설(주),006360,2019/12,1,,UQ,10.32,5.03,3.92,11.13,9.41,83.53,1.08,6.36,9.35,131.76,15.67,5.36,11474687,7313280
지에스건설(주),006360,2020/12,1,,UQ,6.22,3.89,2.8,7.62,11.87,80.81,1.06,7.57,7.35,108.35,12.5,5.83,11871047,7450963
지에스건설(주),006360,2004/12,1,,UQ,12.27,6.54,5.21,12.73,8.18,84.98,1.7,5.72,10.83,43.9,28.9,4.11,3303260,2005875
지에스건설(주),006360,2012/12,1,,UQ,1.87,1.38,1.16,3.12,23.2,57.33,0.99,5.99,4.77,47.46,32.35,3.79,10216369,6365881
지에스건설(주),006360,2003/12,1,,UQ,10.2,7.83,6.04,14.66,4.21,92.48,1.68,6.13,20.83,89.56,23.44,4.05,2690432,1534804
지에스건설(주),006360,2002/12,1,,UQ,18.18,7.92,6.06,16.6,6.59,88.59,1.57,6.92,18.98,81.17,10.94,4.15,2661892,1613224
지에스건설(주),006360,2014/12,1,,UQ,13.23,-0.86,-0.72,-2.51,18.23,64.67,0.89,6.31,0.6,6.51,27.56,5.05,11510475,8128220
지에스건설(주),006360,2013/12,1,,UQ,-22.42,-10.54,-8.8,-27.09,17.33,63.98,0.9,6.23,-7.33,-79.93,33.54,4.22,10838835,7851672
지에스건설(주),006360,2001/12,1,,UQ,19.53,7.91,5.98,18.42,8.74,83.67,1.66,7.22,19.27,105.76,6.71,5.45,2639814,1752451
지에스건설(주),006360,2000/12,1,,UQ,5.06,6.81,5.15,17.06,3.49,93.27,1.49,5.66,18.95,87.58,5.15,5,2382534,1640160
지엠비코리아(주),013870,2008/12,1,,,9.14,3.89,3.34,6.27,9.07,86.65,1.59,7.15,17.45,43.45,9.74,5.27,168646,76591
지엠비코리아(주),013870,2009/12,1,,,4.02,3.47,2.98,6.01,2.62,95.46,1.53,6.21,14.05,35.56,8.83,5.75,209281,113526
지엠비코리아(주),013870,2010/12,1,,,18.18,10.07,8.87,18.89,4.31,92.65,1.81,7.13,22.33,56.34,10.05,6.63,235657,122494
지엠비코리아(주),013870,2011/12,1,,UQ,24.4,9.42,8.44,18.27,4.06,92.79,1.72,8.55,18.11,42.8,10.1,5.6,314096,173319
지엠비코리아(주),013870,2012/12,1,,UQ,16.43,4.58,4.18,8.92,14.31,78,1.43,8.12,15.57,37.33,9.07,4.41,336688,172786
지엠비코리아(주),013870,2013/12,1,,UQ,11.33,5.96,5.4,10.75,14.48,78.78,1.44,8.76,15.9,37.15,9.99,4.66,352695,170227
지엠비코리아(주),013870,2007/12,1,,,16.08,8.76,7.92,15.95,12.88,80.23,1.62,5.7,22.81,59.22,10.21,5.16,162016,77671
지엠비코리아(주),013870,2015/12,1,,UQ,3.88,4.09,3.43,6.93,6.86,89.82,1.32,8.44,13.73,32.22,10.31,4.12,413244,209564
지엠비코리아(주),013870,2016/12,1,,UQ,5.01,3.86,3.25,6.43,7.01,89.67,1.31,8.72,13.95,32.73,9.87,4.27,412531,198655
지엠비코리아(주),013870,2017/12,1,,UQ,3.32,2.46,2.06,3.93,9.02,86.84,1.25,8.95,12.36,29.44,8.6,4.15,416870,195902
지엠비코리아(주),013870,2018/12,1,,UQ,-1.91,0.58,0.48,0.92,6.95,89.71,1.24,9.84,10.91,26.24,7.85,4.26,417769,201031
지엠비코리아(주),013870,2019/12,1,,UQ,0.36,0.4,0.33,0.63,7.37,88.9,1.3,10.03,11.5,28.57,7.96,4.37,403284,185759
지엠비코리아(주),013870,2020/12,1,,UQ,-4.7,-3.83,-3.17,-6.05,6.74,89.38,1.19,8.63,5.66,15.16,7.04,3.99,406460,199159
지엠비코리아(주),013870,2014/12,1,,UQ,7.45,5.52,4.74,9.38,9.15,86.32,1.41,8.62,14.16,35.81,10.91,4.46,395733,199663
지엠비코리아(주),013870,2005/12,1,,,18.23,8.69,8.08,17.88,11.38,81.98,1.79,5.97,22.11,53.79,8.93,6.8,135803,73058
지엠비코리아(주),013870,2000/12,1,,,0,3.2,2.94,10.69,-3.6,107.01,1.7,4.73,16.08,35.63,7.63,8.26,86126,62465
지엠비코리아(주),013870,2004/12,1,,,8.33,8.6,7.98,18.61,6.38,89.03,1.88,5.7,22.21,53.04,9.49,7.1,120537,67466
지엠비코리아(주),013870,2003/12,1,,,35.75,10.51,9.69,25.03,9.87,81.97,1.75,5.02,20.91,61.26,9.97,6.65,117461,68473
지엠비코리아(주),013870,2006/12,1,,,15.81,8.46,7.84,16.79,9.54,84.4,1.64,5.54,21.19,51.03,9.53,5.95,154184,81521
지엠비코리아(주),013870,2001/12,1,,,22.96,7.88,7.29,24.02,3.42,93.61,1.71,4.74,19.09,45.35,8.47,7.64,87707,58613
지엠비코리아(주),013870,2002/12,1,,,24.04,10.82,10.01,29.18,8.12,84.82,1.83,5.1,21.48,58.64,10.41,7.26,102338,66250
지피에스(주),014040,2000/12,4,2002/11/29,QS,10.59,-7.37,-5.63,-15.04,15.49,78.79,1.02,6.61,4.82,18.83,12.81,5.92,166008,107174
지피에스(주),014040,2001/12,4,2002/11/29,QS,0,-75.25,-57.14,-277.38,-20.62,162.61,2.07,11.41,-10.52,-39.55,70.29,12.97,127441,101190
진양산업(주),003780,2008/12,1,,,-84.72,15.38,5.3,6.29,7.34,90.04,1.29,26.65,28.97,59.48,20.8,6.26,20058,6578
진양산업(주),003780,2009/12,1,,,18.94,17.25,14.71,20.83,14.35,81.29,1.59,24.78,27.26,63.73,21.8,6.08,21748,5715
진양산업(주),003780,2010/12,1,,,15.97,20.13,17.19,22.43,24.6,69.85,1.64,19.87,29.4,77.32,19.94,5.13,23431,4838
진양산업(주),003780,2011/12,1,,UQ,28.91,16.48,14.45,18.19,28.61,66.24,1.48,19.43,23.06,54.83,17.84,4.56,30129,6159
진양산업(주),003780,2006/12,1,,UQ,-4.23,1.25,0.69,0.8,7.12,92.2,0.42,21.97,2.97,27.33,20.22,3.92,99172,13750
진양산업(주),003780,2005/12,1,,,9.35,1.96,1.67,1.95,9.12,90.16,0.29,22.77,6.42,9.97,20.79,4.04,104148,14950
진양산업(주),003780,2007/12,1,,,3.3,17.37,4.49,5.16,1.41,98.42,0.92,22.19,4.82,47.7,19.01,4.87,100554,12310
진양산업(주),003780,2015/12,1,,UQ,6.33,15.75,10.83,12.4,24.85,73.26,1.18,24.59,17.74,50.7,14.05,4.95,38548,4659
진양산업(주),003780,2016/12,1,,UQ,-5.88,1.96,1.34,1.62,6.78,91.57,1.09,15.57,9.98,26.17,12.79,4.35,41311,9416
진양산업(주),003780,2017/12,1,,UQ,0.41,8.08,6.01,7.95,8.96,89.06,1,7.04,8.39,16.07,13.27,3.79,43164,11138
진양산업(주),003780,2018/12,1,,UQ,2.63,5.51,4.72,6.54,4.67,93.72,1.17,6.52,9.72,17.1,17.08,4.7,46858,13990
진양산업(주),003780,2019/12,1,,UQ,8.26,9.53,8.59,11.73,10.04,87.33,1.11,6.95,15.15,26.37,17.02,4.8,46587,11006
