,회사명,거래소코드,회계년도,당좌자산(요약),당기순이익(요약),자기자본증가율,매출액총이익률,유동비율,부도
20599,대주전자재료(주),78600.0,2014/12,16717.0,-6716.0,-14.02,22.33,46.05,1.0
20600,대주전자재료(주),78600.0,2015/12,15199.0,-4675.0,26.23,21.03,41.58,1.0
20601,대주전자재료(주),78600.0,2016/12,22239.0,309.0,11.26,28.88,55.64,1.0
20602,대주전자재료(주),78600.0,2017/12,19353.0,-8612.0,-6.56,19.98,61.72,1.0
20603,대주전자재료(주),78600.0,2018/12,29508.0,707.0,55.45,21.9,105.37,1.0
20604,대주전자재료(주),78600.0,2019/12,27395.0,-1852.0,-3.45,18.55,82.62,1.0
20605,대주전자재료(주),78600.0,2020/12,36169.0,5821.0,6.9,21.1,89.73,1.0
25616,진양제약(주),7370.0,2000/12,12850.0,2518.0,96.52,61.86,516.66,1.0
25617,진양제약(주),7370.0,2001/12,14238.0,3450.0,18.31,60.28,577.07,1.0
25618,진양제약(주),7370.0,2002/12,19101.0,4571.0,21.65,62.92,473.34,1.0
25619,진양제약(주),7370.0,2003/12,21309.0,4637.0,29.89,65.75,725.24,1.0
25620,진양제약(주),7370.0,2004/12,26534.0,4715.0,12.95,66.57,600.3,1.0
25621,진양제약(주),7370.0,2005/12,37073.0,4790.0,36.98,67.04,858.26,1.0
25622,진양제약(주),7370.0,2006/12,32274.0,1635.0,-6.22,66.26,842.67,1.0
25623,진양제약(주),7370.0,2007/12,28009.0,-242.0,-7.35,63.36,657.3,1.0
25624,진양제약(주),7370.0,2008/12,27979.0,1123.0,23.19,66.01,537.27,1.0
25625,진양제약(주),7370.0,2009/12,34217.0,6540.0,11.36,64.95,520.07,1.0
25626,진양제약(주),7370.0,2010/12,33913.0,3172.0,3.83,59.14,687.57,1.0
25627,진양제약(주),7370.0,2011/12,33191.0,1058.0,0.0,56.77,592.49,1.0
25628,진양제약(주),7370.0,2012/12,35804.0,2527.0,2.72,58.93,540.15,1.0
25629,진양제약(주),7370.0,2013/12,39836.0,4193.0,4.59,59.82,436.42,1.0
25630,진양제약(주),7370.0,2014/12,39519.0,4013.0,4.17,61.91,383.98,1.0
25631,진양제약(주),7370.0,2015/12,35293.0,-1004.0,-3.75,55.59,364.32,1.0
25632,진양제약(주),7370.0,2016/12,19285.0,-9099.0,-16.95,47.83,237.53,1.0
25633,진양제약(주),7370.0,2017/12,24602.0,-5768.0,-13.77,52.7,115.35,1.0
25634,진양제약(주),7370.0,2018/12,22586.0,933.0,-0.79,55.03,128.86,1.0
25635,진양제약(주),7370.0,2019/12,21387.0,1647.0,3.85,50.82,140.93,1.0
25636,진양제약(주),7370.0,2020/12,20838.0,3677.0,6.06,52.38,169.37,1.0
1110,(주)누리플렉스,40160.0,2000/12,29516.0,3105.0,0.0,35.77,845.14,1.0
1111,(주)누리플렉스,40160.0,2001/12,31509.0,3332.0,10.64,20.45,357.16,1.0
1112,(주)누리플렉스,40160.0,2002/12,22912.0,293.0,-1.84,17.07,1073.56,1.0
1113,(주)누리플렉스,40160.0,2003/12,31050.0,-3836.0,-15.96,7.53,270.69,1.0
1114,(주)누리플렉스,40160.0,2004/12,14810.0,-2822.0,-10.34,-2.68,718.03,1.0
1115,(주)누리플렉스,40160.0,2005/12,23060.0,286.0,12.37,22.38,428.97,1.0
1116,(주)누리플렉스,40160.0,2006/12,28706.0,2264.0,14.09,32.65,431.53,1.0
1117,(주)누리플렉스,40160.0,2007/12,31091.0,2564.0,13.71,34.33,326.43,1.0
1118,(주)누리플렉스,40160.0,2008/12,40132.0,2233.0,6.02,26.12,152.98,1.0
1119,(주)누리플렉스,40160.0,2009/12,47527.0,1380.0,26.43,34.74,202.61,1.0
1120,(주)누리플렉스,40160.0,2010/12,43758.0,-1022.0,0.85,32.93,187.79,1.0
1121,(주)누리플렉스,40160.0,2011/12,22748.0,-1552.0,-6.35,25.02,167.71,1.0
1122,(주)누리플렉스,40160.0,2012/12,24408.0,-13610.0,-29.5,30.53,178.57,1.0
1123,(주)누리플렉스,40160.0,2013/12,24628.0,6675.0,30.48,37.59,131.71,1.0
1124,(주)누리플렉스,40160.0,2014/12,27294.0,2089.0,5.23,41.65,140.33,1.0
1125,(주)누리플렉스,40160.0,2015/12,29103.0,6299.0,14.93,43.64,192.35,1.0
1126,(주)누리플렉스,40160.0,2016/12,38531.0,6476.0,13.19,47.24,172.73,1.0
1127,(주)누리플렉스,40160.0,2017/12,51873.0,-4707.0,-8.61,26.61,113.46,1.0
1128,(주)누리플렉스,40160.0,2018/12,37594.0,10441.0,20.91,29.26,141.19,1.0
1129,(주)누리플렉스,40160.0,2019/12,45365.0,8790.0,12.08,33.15,136.9,1.0
1130,(주)누리플렉스,40160.0,2020/12,28657.0,-355.0,-2.98,38.43,141.03,1.0
18920,(주)한탑,2680.0,2000/12,24604.0,337.0,106.83,27.16,149.11,1.0
18921,(주)한탑,2680.0,2001/12,23870.0,1796.0,-0.69,23.44,131.34,1.0
18922,(주)한탑,2680.0,2002/12,26877.0,4171.0,7.97,21.95,136.96,1.0
18923,(주)한탑,2680.0,2003/12,31190.0,2495.0,-5.61,21.64,138.56,1.0
18924,(주)한탑,2680.0,2004/12,27490.0,4329.0,10.09,21.58,163.01,1.0
18925,(주)한탑,2680.0,2005/12,41253.0,6287.0,40.29,27.76,162.84,1.0
18926,(주)한탑,2680.0,2006/12,33284.0,-2888.0,-6.21,25.49,135.28,1.0
18927,(주)한탑,2680.0,2007/12,39075.0,917.0,-0.28,19.2,127.16,1.0
18928,(주)한탑,2680.0,2008/12,41987.0,-17280.0,-12.21,11.47,98.29,1.0
18929,(주)한탑,2680.0,2009/12,44020.0,8815.0,18.89,21.84,105.34,1.0
18930,(주)한탑,2680.0,2010/12,49169.0,5023.0,7.9,20.4,105.4,1.0
18931,(주)한탑,2680.0,2011/12,63228.0,-520.0,-1.87,13.57,103.97,1.0
18932,(주)한탑,2680.0,2012/12,64221.0,3594.0,6.32,19.56,96.82,1.0
18933,(주)한탑,2680.0,2013/12,55754.0,-2515.0,-5.43,9.84,90.54,1.0
18934,(주)한탑,2680.0,2014/12,49663.0,-4534.0,-0.25,10.36,82.62,1.0
18935,(주)한탑,2680.0,2015/12,44289.0,-1871.0,-3.76,14.1,77.56,1.0
18936,(주)한탑,2680.0,2016/12,40393.0,839.0,1.81,15.05,72.37,1.0
18937,(주)한탑,2680.0,2017/12,39630.0,917.0,-2.27,13.11,75.04,1.0
18938,(주)한탑,2680.0,2018/12,49395.0,-3724.0,-7.72,14.02,93.24,1.0
18939,(주)한탑,2680.0,2019/12,36785.0,-5229.0,-12.6,6.42,62.06,1.0
18940,(주)한탑,2680.0,2020/12,18364.0,-17907.0,56.76,8.83,43.24,1.0
20330,대동기어(주),8830.0,2000/12,10219.0,402.0,56.38,8.07,90.12,1.0
20331,대동기어(주),8830.0,2001/12,10381.0,-680.0,-2.5,6.4,84.17,1.0
20332,대동기어(주),8830.0,2002/12,9710.0,248.0,-1.41,7.6,84.48,1.0
20333,대동기어(주),8830.0,2003/12,11249.0,2190.0,10.25,10.61,91.92,1.0
20334,대동기어(주),8830.0,2004/12,10259.0,676.0,3.0,8.14,83.12,1.0
20335,대동기어(주),8830.0,2005/12,13377.0,324.0,3.63,6.66,95.16,1.0
20336,대동기어(주),8830.0,2006/12,12548.0,199.0,-0.64,5.91,95.72,1.0
20337,대동기어(주),8830.0,2007/12,10291.0,796.0,0.65,6.19,98.7,1.0
20338,대동기어(주),8830.0,2008/12,17572.0,294.0,-1.92,5.67,96.34,1.0
20339,대동기어(주),8830.0,2009/12,21385.0,71.0,-0.02,5.84,98.05,1.0
20340,대동기어(주),8830.0,2010/12,21116.0,1160.0,5.86,6.26,111.62,1.0
20341,대동기어(주),8830.0,2011/12,30957.0,1160.0,106.84,5.89,110.0,1.0
20342,대동기어(주),8830.0,2012/12,28627.0,-2884.0,-5.66,2.28,99.73,1.0
20343,대동기어(주),8830.0,2013/12,37118.0,75.0,-0.94,5.22,88.73,1.0
20344,대동기어(주),8830.0,2014/12,41749.0,141.0,-0.42,4.73,88.76,1.0
20345,대동기어(주),8830.0,2015/12,36679.0,887.0,26.9,5.93,87.16,1.0
20346,대동기어(주),8830.0,2016/12,28171.0,-3068.0,-6.44,3.06,98.7,1.0
20347,대동기어(주),8830.0,2017/12,44821.0,72.0,0.83,7.32,89.18,1.0
20348,대동기어(주),8830.0,2018/12,29235.0,210.0,-2.29,6.96,68.34,1.0
20349,대동기어(주),8830.0,2019/12,34900.0,-557.0,-2.67,6.61,66.3,1.0
20350,대동기어(주),8830.0,2020/12,31444.0,2339.0,12.98,8.07,70.01,1.0
2158,(주)드래곤플라이,30350.0,2000/12,47611.0,-19862.0,42.75,16.43,105.02,1.0
2159,(주)드래곤플라이,30350.0,2001/12,4102.0,-29957.0,-58.89,-38.33,178.72,1.0
2160,(주)드래곤플라이,30350.0,2002/12,7548.0,-5787.0,-22.94,-14.16,245.64,1.0
2161,(주)드래곤플라이,30350.0,2003/12,4577.0,-14687.0,-53.65,-19.76,109.67,1.0
2162,(주)드래곤플라이,30350.0,2004/12,5919.0,-3644.0,15.02,0.15,343.73,1.0
2163,(주)드래곤플라이,30350.0,2005/12,8999.0,-6810.0,75.52,-19.85,261.7,1.0
2164,(주)드래곤플라이,30350.0,2006/12,9222.0,-2903.0,-0.22,0.98,230.38,1.0
2165,(주)드래곤플라이,30350.0,2007/12,10545.0,-5579.0,-19.27,1.7,224.87,1.0
2166,(주)드래곤플라이,30350.0,2008/12,28730.0,-5683.0,131.19,-4.75,629.76,1.0
2167,(주)드래곤플라이,30350.0,2009/12,22632.0,-5536.0,98.82,98.55,105.3,1.0
2168,(주)드래곤플라이,30350.0,2010/12,28330.0,9636.0,11.33,98.2,110.57,1.0
2169,(주)드래곤플라이,30350.0,2011/12,26760.0,10120.0,18.15,93.9,79.35,1.0
2170,(주)드래곤플라이,30350.0,2012/12,20032.0,-6357.0,-11.03,90.78,55.58,1.0
2171,(주)드래곤플라이,30350.0,2013/12,7886.0,-39059.0,-53.93,99.44,18.92,1.0
2172,(주)드래곤플라이,30350.0,2014/12,7228.0,-9238.0,-12.92,0.0,18.87,1.0
2173,(주)드래곤플라이,30350.0,2015/12,5178.0,-9835.0,-23.31,0.0,15.93,1.0
2174,(주)드래곤플라이,30350.0,2016/12,8212.0,-316.0,37.94,0.0,23.33,1.0
2175,(주)드래곤플라이,30350.0,2017/12,1959.0,-9731.0,-32.19,0.0,6.87,1.0
2176,(주)드래곤플라이,30350.0,2018/12,12553.0,-8688.0,-15.85,0.0,955.36,1.0
2177,(주)드래곤플라이,30350.0,2019/12,7906.0,-5569.0,-30.65,0.0,384.04,1.0
2178,(주)드래곤플라이,30350.0,2020/12,10260.0,-8350.0,-43.23,0.0,78.33,1.0
12788,(주)이오테크닉스,39030.0,2000/12,31590.0,7146.0,429.17,38.41,300.07,1.0
12789,(주)이오테크닉스,39030.0,2001/12,21456.0,-5330.0,-11.57,19.96,447.33,1.0
12790,(주)이오테크닉스,39030.0,2002/12,24257.0,1311.0,3.52,31.95,429.63,1.0
12791,(주)이오테크닉스,39030.0,2003/12,28538.0,2282.0,5.4,33.55,360.42,1.0
12792,(주)이오테크닉스,39030.0,2004/12,32263.0,9247.0,19.06,31.94,476.45,1.0
12793,(주)이오테크닉스,39030.0,2005/12,43396.0,5937.0,14.28,25.52,375.7,1.0
12794,(주)이오테크닉스,39030.0,2006/12,53381.0,8645.0,14.66,26.05,338.33,1.0
12795,(주)이오테크닉스,39030.0,2007/12,61165.0,6991.0,11.7,22.82,303.14,1.0
12796,(주)이오테크닉스,39030.0,2008/12,69463.0,9655.0,10.9,21.63,271.59,1.0
12797,(주)이오테크닉스,39030.0,2009/12,79019.0,5231.0,7.47,24.02,261.91,1.0
12798,(주)이오테크닉스,39030.0,2010/12,126606.0,31961.0,66.02,32.01,278.13,1.0
12799,(주)이오테크닉스,39030.0,2011/12,122533.0,14840.0,9.8,24.41,237.96,1.0
12800,(주)이오테크닉스,39030.0,2012/12,142461.0,26483.0,14.2,27.2,195.88,1.0
12801,(주)이오테크닉스,39030.0,2013/12,156583.0,27539.0,12.79,26.95,218.42,1.0
12802,(주)이오테크닉스,39030.0,2014/12,173457.0,44055.0,18.87,28.78,297.33,1.0
12803,(주)이오테크닉스,39030.0,2015/12,160642.0,23088.0,7.86,18.91,400.44,1.0
12804,(주)이오테크닉스,39030.0,2016/12,180655.0,7038.0,1.84,15.42,280.11,1.0
12805,(주)이오테크닉스,39030.0,2017/12,176622.0,18364.0,5.57,20.57,308.86,1.0
12806,(주)이오테크닉스,39030.0,2018/12,156436.0,5478.0,0.38,14.74,446.64,1.0
12807,(주)이오테크닉스,39030.0,2019/12,130394.0,7255.0,2.65,20.66,399.78,1.0
12808,(주)이오테크닉스,39030.0,2020/12,153879.0,30884.0,7.8,22.41,322.19,1.0
23618,에이치엘비제약(주),47920.0,2000/12,5998.0,-1201.0,0.0,61.91,1219.71,1.0
23619,에이치엘비제약(주),47920.0,2001/12,4994.0,-1589.0,-18.39,44.68,480.13,1.0
23620,에이치엘비제약(주),47920.0,2002/12,7185.0,317.0,25.82,39.84,275.74,1.0
23621,에이치엘비제약(주),47920.0,2003/12,4244.0,-4533.0,-51.94,26.09,142.46,1.0
23622,에이치엘비제약(주),47920.0,2004/12,2052.0,-5104.0,-99.16,31.86,98.17,1.0
23623,에이치엘비제약(주),47920.0,2005/12,2486.0,161.0,3702.73,40.37,102.54,1.0
23624,에이치엘비제약(주),47920.0,2006/12,2622.0,98.0,11.5,27.09,111.9,1.0
23625,에이치엘비제약(주),47920.0,2007/12,2530.0,214.0,14.34,26.46,120.25,1.0
23626,에이치엘비제약(주),47920.0,2008/12,2966.0,289.0,16.88,19.91,106.62,1.0
23627,에이치엘비제약(주),47920.0,2009/12,3166.0,-507.0,-25.82,22.24,93.16,1.0
23628,에이치엘비제약(주),47920.0,2010/12,4093.0,44.0,51.36,24.93,107.43,1.0
23629,에이치엘비제약(주),47920.0,2011/12,7054.0,-429.0,-12.58,23.32,108.2,1.0
23630,에이치엘비제약(주),47920.0,2012/12,6076.0,957.0,62.67,25.0,143.52,1.0
23631,에이치엘비제약(주),47920.0,2013/12,7933.0,-378.0,7.9,27.94,127.25,1.0
23632,에이치엘비제약(주),47920.0,2014/12,11023.0,305.0,40.27,27.38,114.17,1.0
23633,에이치엘비제약(주),47920.0,2015/12,12259.0,-2365.0,152.94,21.96,216.41,1.0
23634,에이치엘비제약(주),47920.0,2016/12,21536.0,577.0,55.2,26.98,355.2,1.0
23635,에이치엘비제약(주),47920.0,2017/12,18383.0,-5447.0,-11.1,18.02,131.15,1.0
23636,에이치엘비제약(주),47920.0,2018/12,13342.0,-7475.0,-1.3,21.74,128.74,1.0
23637,에이치엘비제약(주),47920.0,2019/12,23369.0,344.0,4.68,49.28,119.98,1.0
23638,에이치엘비제약(주),47920.0,2020/12,87917.0,-74840.0,157.06,55.09,153.23,1.0
3839,(주)바른손이앤에이,35620.0,2000/12,15276.0,-3993.0,70.33,3.89,265.57,1.0
3840,(주)바른손이앤에이,35620.0,2001/12,9503.0,-21594.0,-74.37,-0.59,522.97,1.0
3841,(주)바른손이앤에이,35620.0,2002/12,4679.0,-12175.0,13.61,24.83,113.59,1.0
3842,(주)바른손이앤에이,35620.0,2003/12,4377.0,-15938.0,131.06,35.79,37.69,1.0
3843,(주)바른손이앤에이,35620.0,2004/12,1071.0,-244.0,-2.78,35.41,18.21,1.0
3844,(주)바른손이앤에이,35620.0,2005/12,22440.0,-2038.0,158.04,73.31,504.71,1.0
3845,(주)바른손이앤에이,35620.0,2006/12,20386.0,-33980.0,-30.89,11.69,871.72,1.0
3846,(주)바른손이앤에이,35620.0,2007/12,8207.0,-9434.0,-13.87,36.96,92.7,1.0
3847,(주)바른손이앤에이,35620.0,2008/12,5356.0,-14475.0,-71.53,63.51,25.94,1.0
3848,(주)바른손이앤에이,35620.0,2009/12,7305.0,-6334.0,154.24,78.46,61.3,1.0
3849,(주)바른손이앤에이,35620.0,2010/12,2650.0,2143.0,16.64,95.99,40.57,1.0
3850,(주)바른손이앤에이,35620.0,2011/12,5596.0,1765.0,36.23,0.0,121.06,1.0
3851,(주)바른손이앤에이,35620.0,2012/12,4358.0,2507.0,30.85,0.0,152.31,1.0
3852,(주)바른손이앤에이,35620.0,2013/12,5128.0,-4976.0,-7.64,0.0,68.62,1.0
3853,(주)바른손이앤에이,35620.0,2014/12,1813.0,-22679.0,-14.58,0.0,25.18,1.0
3854,(주)바른손이앤에이,35620.0,2015/12,7909.0,-1698.0,26.12,0.0,71.18,1.0
3855,(주)바른손이앤에이,35620.0,2016/12,15029.0,25074.0,90.06,0.0,117.29,1.0
3856,(주)바른손이앤에이,35620.0,2017/12,10387.0,-14939.0,-24.04,0.0,229.46,1.0
3857,(주)바른손이앤에이,35620.0,2018/12,32169.0,67121.0,130.16,0.0,358.4,1.0
3858,(주)바른손이앤에이,35620.0,2019/12,9140.0,-18219.0,-14.25,0.0,112.71,1.0
3859,(주)바른손이앤에이,35620.0,2020/12,8450.0,1929.0,12.57,0.0,308.93,1.0
13335,(주)일지테크,19540.0,2000/09,10557.0,1063.0,57.87,14.05,95.92,1.0
13336,(주)일지테크,19540.0,2001/09,10427.0,1236.0,5.25,12.53,97.46,1.0
13337,(주)일지테크,19540.0,2002/09,9690.0,2087.0,8.47,13.81,114.93,1.0
13338,(주)일지테크,19540.0,2003/09,11993.0,3999.0,15.42,13.78,132.14,1.0
13339,(주)일지테크,19540.0,2004/09,17118.0,3652.0,14.27,20.37,169.06,1.0
13340,(주)일지테크,19540.0,2005/12,18034.0,3035.0,0.0,11.5,158.56,1.0
13341,(주)일지테크,19540.0,2006/12,12971.0,1406.0,-1.17,8.78,153.95,1.0
13342,(주)일지테크,19540.0,2007/12,15405.0,2361.0,6.33,11.19,188.81,1.0
13343,(주)일지테크,19540.0,2008/12,18904.0,-16.0,-2.57,14.54,266.87,1.0
13344,(주)일지테크,19540.0,2009/12,28306.0,4388.0,14.76,18.75,202.74,1.0
13345,(주)일지테크,19540.0,2010/12,37061.0,6671.0,15.94,20.67,204.07,1.0
13346,(주)일지테크,19540.0,2011/12,46225.0,5173.0,18.35,17.27,110.5,1.0
13347,(주)일지테크,19540.0,2012/12,61990.0,19468.0,34.19,22.64,123.55,1.0
13348,(주)일지테크,19540.0,2013/12,69777.0,13993.0,22.12,20.33,145.01,1.0
13349,(주)일지테크,19540.0,2014/12,83957.0,17741.0,18.28,21.94,157.3,1.0
13350,(주)일지테크,19540.0,2015/12,85397.0,10903.0,8.78,9.23,140.59,1.0
13351,(주)일지테크,19540.0,2016/12,93001.0,9795.0,4.82,11.98,118.64,1.0
13352,(주)일지테크,19540.0,2017/12,49036.0,11246.0,7.36,11.58,91.66,1.0
13353,(주)일지테크,19540.0,2018/12,44505.0,7533.0,4.67,15.75,87.83,1.0
13354,(주)일지테크,19540.0,2019/12,49064.0,3180.0,1.85,12.91,96.97,1.0
13355,(주)일지테크,19540.0,2020/12,46230.0,8272.0,5.95,15.46,87.18,1.0
8695,(주)에스에스컴텍,36500.0,2000/12,22279.0,3870.0,87.34,14.33,285.68,1.0
8696,(주)에스에스컴텍,36500.0,2001/12,17082.0,2105.0,6.09,7.86,343.99,1.0
8697,(주)에스에스컴텍,36500.0,2002/12,18437.0,-1838.0,-13.52,-5.54,366.12,1.0
8698,(주)에스에스컴텍,36500.0,2003/12,18980.0,-1325.0,-5.44,3.48,303.52,1.0
8699,(주)에스에스컴텍,36500.0,2004/12,18779.0,2176.0,9.38,13.01,205.91,1.0
8700,(주)에스에스컴텍,36500.0,2005/12,25819.0,3359.0,19.16,14.68,219.1,1.0
8701,(주)에스에스컴텍,36500.0,2006/12,20661.0,178.0,-3.94,10.19,192.24,1.0
8702,(주)에스에스컴텍,36500.0,2007/12,29341.0,2542.0,6.86,-0.63,176.18,1.0
8703,(주)에스에스컴텍,36500.0,2008/12,22314.0,-3354.0,-3.86,9.53,103.26,1.0
8704,(주)에스에스컴텍,36500.0,2009/12,25518.0,-13755.0,-20.01,5.9,98.12,1.0
8705,(주)에스에스컴텍,36500.0,2010/12,25980.0,81.0,5.19,14.03,116.54,1.0
8706,(주)에스에스컴텍,36500.0,2011/12,24901.0,-1949.0,35.27,16.35,117.9,1.0
8707,(주)에스에스컴텍,36500.0,2012/12,36383.0,637.0,14.46,7.57,134.82,1.0
8708,(주)에스에스컴텍,36500.0,2013/12,37212.0,-11309.0,-6.46,-16.09,126.25,1.0
8709,(주)에스에스컴텍,36500.0,2014/12,32059.0,-11470.0,-21.04,-8.45,86.54,1.0
8710,(주)에스에스컴텍,36500.0,2015/12,31190.0,-22738.0,-27.42,15.61,128.46,0.0
8711,(주)에스에스컴텍,36500.0,2015/12,31190.0,-22738.0,-27.42,15.61,128.46,0.0
8712,(주)에스에스컴텍,36500.0,2015/12,31190.0,-22738.0,-27.42,15.61,128.46,0.0
8713,(주)에스에스컴텍,36500.0,2015/12,31190.0,-22738.0,-27.42,15.61,128.46,0.0
8714,(주)에스에스컴텍,36500.0,2015/12,31190.0,-22738.0,-27.42,15.61,128.46,0.0
8715,(주)에스에스컴텍,36500.0,2016/12,13134.0,-54627.0,-99.79,-18.21,77.47,0.0
18637,(주)한국큐빅,21650.0,2000/04,8829.0,2258.0,,,,1.0
18638,(주)한국큐빅,21650.0,2001/12,9841.0,2864.0,0.0,30.55,243.09,1.0
18639,(주)한국큐빅,21650.0,2002/12,8584.0,2912.0,16.59,30.02,241.9,1.0
18640,(주)한국큐빅,21650.0,2003/12,13128.0,1415.0,39.76,20.53,816.8,1.0
18641,(주)한국큐빅,21650.0,2004/12,10538.0,1678.0,2.87,18.79,439.15,1.0
18642,(주)한국큐빅,21650.0,2005/12,14935.0,2416.0,7.52,19.16,516.56,1.0
18643,(주)한국큐빅,21650.0,2006/12,19741.0,2872.0,8.35,20.41,545.31,1.0
18644,(주)한국큐빅,21650.0,2007/12,25195.0,4768.0,15.82,31.04,736.97,1.0
18645,(주)한국큐빅,21650.0,2008/12,15498.0,-1265.0,-8.28,27.51,880.13,1.0
18646,(주)한국큐빅,21650.0,2009/12,18390.0,3314.0,24.43,13.26,506.98,1.0
18647,(주)한국큐빅,21650.0,2010/12,17977.0,3394.0,8.4,24.12,539.74,1.0
18648,(주)한국큐빅,21650.0,2011/12,18758.0,3826.0,8.42,23.66,513.24,1.0
18649,(주)한국큐빅,21650.0,2012/12,19495.0,2839.0,6.24,18.1,1153.35,1.0
18650,(주)한국큐빅,21650.0,2013/12,23189.0,2871.0,7.12,19.99,1194.69,1.0
18651,(주)한국큐빅,21650.0,2014/12,20697.0,4368.0,5.12,17.29,1018.41,1.0
18652,(주)한국큐빅,21650.0,2015/12,20859.0,1301.0,1.07,13.3,1217.11,1.0
18653,(주)한국큐빅,21650.0,2016/12,23023.0,679.0,0.08,7.76,761.88,1.0
18654,(주)한국큐빅,21650.0,2017/12,25717.0,2329.0,24.27,15.98,826.68,1.0
18655,(주)한국큐빅,21650.0,2018/12,28483.0,1964.0,10.27,14.97,334.25,1.0
18656,(주)한국큐빅,21650.0,2019/12,31381.0,4419.0,5.55,17.73,845.07,1.0
18657,(주)한국큐빅,21650.0,2020/12,36239.0,4819.0,6.01,22.62,780.66,1.0
25450,조광아이엘아이(주),44060.0,2000/12,6306.0,1150.0,0.0,42.38,229.86,1.0
25451,조광아이엘아이(주),44060.0,2001/12,6500.0,1379.0,3.36,43.14,352.92,1.0
25452,조광아이엘아이(주),44060.0,2002/12,6955.0,1354.0,7.32,44.02,291.1,1.0
25453,조광아이엘아이(주),44060.0,2003/12,5876.0,1326.0,14.67,44.84,476.64,1.0
25454,조광아이엘아이(주),44060.0,2004/12,6100.0,1207.0,5.68,40.21,373.04,1.0
25455,조광아이엘아이(주),44060.0,2005/12,8980.0,1303.0,53.49,34.89,407.88,1.0
25456,조광아이엘아이(주),44060.0,2006/12,9788.0,1279.0,4.69,31.34,458.18,1.0
25457,조광아이엘아이(주),44060.0,2007/12,10473.0,1573.0,5.51,37.01,499.1,1.0
25458,조광아이엘아이(주),44060.0,2008/12,11211.0,567.0,28.92,32.61,422.7,1.0
25459,조광아이엘아이(주),44060.0,2009/12,14819.0,2878.0,11.45,37.64,435.04,1.0
25460,조광아이엘아이(주),44060.0,2010/12,12140.0,458.0,24.98,37.36,645.05,1.0
25461,조광아이엘아이(주),44060.0,2011/12,12532.0,-1249.0,-5.24,36.48,344.44,1.0
25462,조광아이엘아이(주),44060.0,2012/12,9818.0,-579.0,-3.68,31.5,452.75,1.0
25463,조광아이엘아이(주),44060.0,2013/12,12377.0,2448.0,5.72,33.42,260.37,1.0
25464,조광아이엘아이(주),44060.0,2014/12,17149.0,5166.0,13.24,42.25,508.37,1.0
25465,조광아이엘아이(주),44060.0,2015/12,28400.0,7056.0,15.2,46.23,240.54,1.0
25466,조광아이엘아이(주),44060.0,2016/12,21812.0,3743.0,15.92,42.46,325.51,1.0
25467,조광아이엘아이(주),44060.0,2017/12,16885.0,3391.0,5.68,48.77,693.45,1.0
25468,조광아이엘아이(주),44060.0,2018/12,21041.0,4835.0,5.96,46.36,745.47,1.0
25469,조광아이엘아이(주),44060.0,2019/12,23013.0,4642.0,6.51,42.03,94.21,1.0
25470,조광아이엘아이(주),44060.0,2020/12,34752.0,-2867.0,32.51,42.29,126.33,1.0
322,(주)국영지앤엠,6050.0,2000/12,11393.0,1054.0,11.78,10.76,88.14,1.0
323,(주)국영지앤엠,6050.0,2001/12,11030.0,-1158.0,26.88,11.14,99.23,1.0
324,(주)국영지앤엠,6050.0,2002/12,13995.0,-2491.0,25.57,1.71,182.54,1.0
325,(주)국영지앤엠,6050.0,2003/12,15282.0,1583.0,11.3,10.87,226.36,1.0
326,(주)국영지앤엠,6050.0,2004/12,19052.0,1647.0,11.26,11.56,177.29,1.0
327,(주)국영지앤엠,6050.0,2005/12,9411.0,1760.0,0.39,12.04,123.72,1.0
328,(주)국영지앤엠,6050.0,2006/12,13723.0,1145.0,11.84,7.63,138.36,1.0
329,(주)국영지앤엠,6050.0,2007/12,18892.0,670.0,47.47,7.24,346.31,1.0
330,(주)국영지앤엠,6050.0,2008/12,17037.0,-1100.0,-7.79,-1.93,200.56,1.0
331,(주)국영지앤엠,6050.0,2009/12,17655.0,207.0,0.78,3.31,219.66,1.0
332,(주)국영지앤엠,6050.0,2010/12,19415.0,7882.0,29.54,8.48,229.61,1.0
333,(주)국영지앤엠,6050.0,2011/12,23754.0,-1753.0,-5.28,-0.74,149.79,1.0
334,(주)국영지앤엠,6050.0,2012/12,19561.0,4832.0,40.41,1.13,339.48,1.0
335,(주)국영지앤엠,6050.0,2013/12,23477.0,953.0,0.84,4.95,204.36,1.0
336,(주)국영지앤엠,6050.0,2014/12,20819.0,396.0,1.93,5.84,304.03,1.0
337,(주)국영지앤엠,6050.0,2015/12,26588.0,-534.0,3.67,1.23,222.09,1.0
338,(주)국영지앤엠,6050.0,2016/12,25516.0,386.0,3.24,3.62,252.94,1.0
