회사명,거래소코드,회계년도,부가가치,종업원1인당 부가가치,종업원1인당 매출액,종업원1인당 순이익,종업원1인당 인건비,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율
(주)팜스토리,027710,2017/12,33352.62,104.88,1290.97,29.59,33.39,160.69,33.87,1248.84,8.4,65.27,309.68,8.12,31.84,68.16,28.21
(주)팜스토리,027710,2018/12,28073.66,90.56,1485.82,22.09,32.26,0,0,0,6.4,55.64,261.5,6.09,35.62,64.38,24.39
(주)팜스토리,027710,2019/12,35087.63,80.85,1240.3,20.12,26.84,0,0,0,6.43,36.11,229.89,6.52,33.2,66.8,24.88
(주)팜스토리,027710,2020/12,66591.66,147,2120.93,46.84,40.96,0,0,0,12.06,70.84,454.71,6.93,27.86,72.14,31.86
(주)팬스타엔터프라이즈,054300,2000/12,,,,,,,,,,,,,,,
(주)팬스타엔터프라이즈,054300,2001/12,6518.78,57.18,191.87,19.14,27.44,23.01,1.28,188.84,30.28,248.53,4477.59,29.8,47.98,52.02,33.48
(주)팬스타엔터프라이즈,054300,2002/12,5557.6,43.76,186.16,14.76,26.38,46.18,0.65,226.05,19.36,94.76,6710.05,23.51,60.29,39.71,33.74
(주)팬스타엔터프라이즈,054300,2003/12,4556.35,31.86,185.29,3.79,26.96,73.78,0.75,260.48,12.23,43.19,4221.69,17.2,84.62,15.38,11.9
(주)팬스타엔터프라이즈,054300,2004/12,6196.05,42.73,218.98,20.77,13.47,70.99,8.39,247.37,17.27,60.19,509.38,19.51,31.53,68.47,48.59
(주)팬스타엔터프라이즈,054300,2005/12,5324.63,33.7,213.27,14.53,13.25,74.68,7.79,258.27,13.05,45.13,432.41,15.8,39.33,60.67,43.13
(주)팬스타엔터프라이즈,054300,2006/12,5366.69,32.14,197.37,12.36,13.96,70.15,8.06,282.17,11.39,45.81,398.69,16.28,43.45,56.55,38.45
(주)팬스타엔터프라이즈,054300,2007/12,5138.69,30.96,223.66,11.61,12.97,70.26,9.26,382.63,8.09,44.06,334.17,13.84,41.9,58.1,37.51
(주)팬스타엔터프라이즈,054300,2008/12,-12056.21,-77.28,421.95,-90.02,16.31,142.39,9.84,507.08,-15.24,-54.28,-785.66,-18.32,0,0,0
(주)팬스타엔터프라이즈,054300,2009/12,-3430.95,-23.66,225.29,-59.02,14.86,104.61,7.94,438.76,-5.39,-22.62,-297.98,-10.5,0,0,0
(주)팬스타엔터프라이즈,054300,2010/12,-11229.61,-81.37,249.31,-115.58,13.75,20,18.2,252.16,-32.27,-406.92,-447,-32.64,0,0,0
(주)팬스타엔터프라이즈,054300,2011/12,1776.96,16.01,292.15,-19.45,15.14,21.06,18.64,286.26,5.59,76,85.89,5.48,94.58,5.42,-121.51
(주)팬스타엔터프라이즈,054300,2012/12,431.55,4.23,317.14,-27.19,15.56,24.11,18.63,254.13,1.66,17.55,22.72,1.33,367.69,-267.69,-642.74
(주)팬스타엔터프라이즈,054300,2013/12,-2412.5,-22.34,232.34,-44.55,15.7,17.35,15.83,216.71,-10.31,-128.75,-141.12,-9.61,0,0,0
(주)팬스타엔터프라이즈,054300,2014/12,2082.25,17.5,206.79,-6.69,15.6,19.6,18.51,162.24,10.79,89.28,94.52,8.46,89.13,10.87,-38.24
(주)팬스타엔터프라이즈,054300,2015/12,2139.21,18.93,214.17,-6.72,17.25,20.59,19.45,346.26,5.47,91.96,97.33,8.84,91.1,8.9,-35.49
(주)팬스타엔터프라이즈,054300,2016/12,225.64,1.62,202.04,-24.21,14.39,0,0,0,0.54,2.71,10.59,0.8,886.21,-786.21,-1491.61
(주)팬스타엔터프라이즈,054300,2017/12,5522.72,52.6,319.27,17.1,16.93,0,0,0,13.08,72.42,288.07,16.47,32.19,67.81,32.52
(주)팬스타엔터프라이즈,054300,2018/12,3097.61,32.61,298.58,-9.96,17.01,137.08,17.94,475.19,6.86,23.79,181.74,10.92,52.17,47.83,-30.55
(주)팬스타엔터프라이즈,054300,2019/12,5963.76,50.97,317.86,7.86,18.12,195.29,12.81,576.55,8.84,26.1,397.78,16.04,35.54,64.46,15.43
(주)팬스타엔터프라이즈,054300,2020/12,-20.63,-0.19,299.44,-60.07,19.46,0,0,0,-0.03,-0.08,-1.59,-0.06,0,0,0
(주)팬엔터테인먼트,068050,2003/12,,,,,,,,,,,,,,,
(주)팬엔터테인먼트,068050,2004/12,4973.52,0,0,0,0,0,0,0,32.35,752.87,1035.12,30.1,18.77,81.23,48.16
(주)팬엔터테인먼트,068050,2005/12,4363.1,0,0,0,0,0,0,0,25.18,3367.58,11431.01,28.63,13.24,86.76,59.36
(주)팬엔터테인먼트,068050,2006/12,5623.55,255.62,737.82,162.83,35.67,13.75,0.78,1233.17,20.73,1859.06,32955.64,34.64,13.96,86.04,63.7
(주)팬엔터테인먼트,068050,2007/12,1822.22,53.59,283.41,11.49,34.16,22.08,7.33,717.13,7.47,242.7,731.4,18.91,63.74,36.26,21.44
(주)팬엔터테인먼트,068050,2008/12,1470.8,44.57,549.13,-2.33,24.74,12.43,4.11,717.21,6.21,358.57,1085.24,8.12,55.5,44.5,-5.23
(주)팬엔터테인먼트,068050,2009/12,3232.91,101.03,496.16,13.41,31.4,11.39,4.98,805.68,12.54,887.06,2029.06,20.36,31.08,68.92,13.27
(주)팬엔터테인먼트,068050,2010/12,1889.93,72.69,693.58,2.8,44.06,704.09,3.03,1546.52,4.7,10.32,2395.6,10.48,60.61,39.39,3.85
(주)팬엔터테인먼트,068050,2011/12,2011.92,60.97,960.42,11.56,35.19,551.76,0.76,1423.5,4.28,11.05,7980.94,6.35,57.72,42.28,18.96
(주)팬엔터테인먼트,068050,2012/12,3253.9,92.97,1073.13,3.77,38.2,1223.72,19.54,1929,4.82,7.6,475.67,8.66,41.09,58.91,4.05
(주)팬엔터테인먼트,068050,2013/12,1129.19,34.22,814.71,-50.84,36.42,1290.21,10.26,2091.3,1.64,2.65,333.67,4.2,106.43,-6.43,-148.57
(주)팬엔터테인먼트,068050,2014/12,2433.58,73.74,1034.73,-11.91,38.1,1265.45,4.99,2124.46,3.47,5.83,1477.8,7.13,51.66,48.34,-16.16
(주)팬엔터테인먼트,068050,2015/12,-3558.62,-104.67,607.62,-203.26,44.4,1257.66,3.25,1964.19,-5.33,-8.32,-3221.84,-17.23,0,0,0
(주)팬엔터테인먼트,068050,2016/12,3118.41,129.93,1460.47,19.62,53.15,0,0,0,4.45,7.41,5998.45,8.9,40.91,59.09,15.1
(주)팬엔터테인먼트,068050,2017/12,950.92,25.02,1109.07,-44.66,28.8,0,0,0,1.19,2.3,2552.46,2.26,115.09,-15.09,-178.47
(주)팬엔터테인먼트,068050,2018/12,1534.03,41.46,351.93,-28.4,41.94,0,0,0,2.32,3.76,8841.64,11.78,101.15,-1.15,-68.5
(주)팬엔터테인먼트,068050,2019/12,3876.63,133.68,1366.62,39.63,39.95,0,0,0,5,9.64,11903.93,9.78,29.88,70.12,29.65
(주)팬엔터테인먼트,068050,2020/12,4200.86,155.59,901.92,67.47,39.56,0,0,0,4.08,6.54,2993.94,17.25,25.43,74.57,43.37
(주)팬젠,222110,2012/12,,,,,,,,,,,,,,,
(주)팬젠,222110,2013/12,541.55,0,0,0,0,0,0,0,5.75,9.4,21.02,16.86,34.3,65.7,-242.24
(주)팬젠,222110,2014/12,-884.61,0,0,0,0,0,0,0,-5.24,-16.51,-39.4,-26.01,0,0,0
(주)팬젠,222110,2015/12,-633.71,-14.74,86.77,-61.35,6.32,113.22,42.66,369.75,-3.99,-13.02,-34.54,-16.99,0,0,0
(주)팬젠,222110,2016/12,-5772.97,-113.2,28.66,-100.49,6.29,0,0,0,-15.44,-113.4,-381.19,-395.01,0,0,0
(주)팬젠,222110,2017/12,-4014.93,-73,43.14,-127.56,6.17,120.5,32.09,647.14,-11.28,-60.58,-227.45,-169.21,0,0,0
(주)팬젠,222110,2018/12,-182.82,-2.69,83.52,-68.09,5.82,0,0,0,-0.4,-2.66,-9.44,-3.22,0,0,0
(주)팬젠,222110,2019/12,-6042.02,-77.46,36.94,-114.58,6.53,0,0,0,-15.46,-87.4,-284.56,-209.7,0,0,0
(주)팬젠,222110,2020/12,-1515.03,-18.94,77.39,-54.45,6.02,0,0,0,-4.17,-25.14,-80.44,-24.47,0,0,0
(주)펄어비스,263750,2015/12,,,,,,,,,,,,,,,
(주)펄어비스,263750,2017/06,68936.77,284.86,321.06,188.37,63.97,0,0,0,79.35,3580.5,10197.1,88.73,22.46,77.54,66.13
(주)펄어비스,263750,2018/12,227971.27,352.35,566.72,238.96,78.61,40.21,4.24,906.46,38.87,876.33,8314.07,62.17,22.31,77.69,67.82
(주)펄어비스,263750,2019/12,245241.44,293.35,545.06,168.35,90.5,0,0,0,33.37,395.2,4019.76,53.82,30.85,69.15,57.39
(주)펄어비스,263750,2020/12,235266.92,309.56,531.61,144.44,101.42,81.74,6.54,1007.87,30.71,378.74,4732.4,58.23,32.76,67.24,46.66
(주)펩트론,087010,2002/12,,,,,,,,,,,,,,,
(주)펩트론,087010,2005/12,673.92,0,0,0,0,0,0,0,6.5,21.8,151.8,23.48,61.55,38.45,-26.7
(주)펩트론,087010,2006/12,-59.04,0,0,0,0,0,0,0,-0.55,-1.76,-8.19,-2.93,0,0,0
(주)펩트론,087010,2007/12,1318.83,0,0,0,0,0,0,0,10.2,39.83,206.71,43.77,23.38,76.62,38.55
(주)펩트론,087010,2008/12,1563.03,0,0,0,0,0,0,0,10.58,25.6,286.06,49.79,20.8,79.2,35.39
(주)펩트론,087010,2009/12,1554.88,0,0,0,0,0,0,0,9.21,25.66,351.17,46.87,25.92,74.08,32.92
(주)펩트론,087010,2010/12,135.25,0,0,0,0,0,0,0,0.62,2.33,39.09,4.04,471.89,-371.89,-1477.62
(주)펩트론,087010,2011/12,1385.94,0,0,0,0,0,0,0,5.4,10.97,498.72,41.3,29.43,70.57,-84.74
(주)펩트론,087010,2012/12,689.39,0,0,0,0,0,0,0,4.35,16.41,320.15,22.23,84.36,15.64,-371.27
(주)펩트론,087010,2013/12,1022.65,0,0,0,0,0,0,0,7.2,25.62,463.25,32.95,64.99,35.01,-192.66
(주)펩트론,087010,2014/12,-1236.87,0,0,0,0,0,0,0,-10.68,-26.41,-711.38,-49.8,0,0,0
(주)펩트론,087010,2015/12,-1483.91,-36.19,68.59,-66.6,15.54,112.25,6.6,528.2,-6.85,-32.24,-548.32,-52.76,0,0,0
(주)펩트론,087010,2016/12,-1990.5,-35.54,55.91,-56.98,14.82,80.18,4,1033.96,-3.44,-44.33,-888.46,-63.58,0,0,0
(주)펩트론,087010,2017/12,-3222.45,-50.35,50.24,-69.17,17.83,0,0,0,-6.07,-20.75,-1679.23,-100.22,0,0,0
(주)펩트론,087010,2018/12,-2198.27,-32.81,57.64,-55.61,17.96,0,0,0,-3.06,-13.16,-659.83,-56.92,0,0,0
(주)펩트론,087010,2019/12,-14124.49,-172.25,21.96,-216.07,15.29,0,0,0,-23.16,-44.97,-174.95,-784.21,0,0,0
(주)펩트론,087010,2020/12,-13623.64,-141.91,32.51,-191.48,16.5,0,0,0,-11.57,-42.5,-192.84,-436.56,0,0,0
(주)평산,089480,2000/12,5728.74,0,0,0,0,0,0,0,25.5,222.01,823.89,18.37,12.81,87.19,51.77
(주)평산,089480,2003/12,7504.01,0,0,0,0,0,0,0,17.94,63.89,163.41,13.26,19.92,80.08,36.01
(주)평산,089480,2004/12,22448.66,0,0,0,0,0,0,0,34.01,143.99,412.73,20.93,10.2,89.8,56.01
(주)평산,089480,2005/12,31052.83,0,0,0,0,0,0,0,22.96,122.06,227.1,22.13,7.95,92.05,54.13
(주)평산,089480,2006/12,38321.58,191.61,836.65,93.24,14.04,135.77,75.11,1068.17,17.94,141.13,255.11,22.9,7.33,92.67,48.66
(주)평산,089480,2007/12,47880.55,171.61,913,95.09,13.89,143.47,33.8,1443.4,11.89,119.62,507.76,18.8,8.09,91.91,55.41
(주)평산,089480,2008/12,-20958.26,-61.28,1090.58,-119.8,17.61,308.03,120.3,2229.66,-2.75,-19.89,-50.94,-5.62,0,0,0
(주)평산,089480,2009/12,-98269.96,-274.5,701.44,-416.23,19.18,279.35,101.53,1269.42,-21.62,-98.26,-270.36,-39.13,0,0,0
(주)평산,089480,2010/12,-87876.63,-406.84,815.44,-656.04,26.96,339.86,116.94,1471.35,-27.65,-119.71,-347.89,-49.89,0,0,0
(주)평산,089480,2011/12,-63269.34,-134.9,302.78,-221.67,6.64,192.8,91.34,534.42,-25.24,-69.97,-147.69,-44.56,0,0,0
(주)포네이처,045290,2000/12,2820.81,0,0,0,0,0,0,0,33.12,167.03,2009.84,55.37,46.39,53.61,22.77
(주)포네이처,045290,2001/12,3358.96,0,0,0,0,0,0,0,36.47,135.12,1121.02,36.93,52.08,47.92,22.29
(주)포네이처,045290,2002/12,2851.38,0,0,0,0,0,0,0,26.95,120,1334.2,33.13,67.51,32.49,8.87
(주)포네이처,045290,2003/12,5344.37,97.17,333.41,35.1,42.18,42.63,2.63,293.48,33.11,227.94,3693.79,29.14,43.4,56.6,36.12
(주)포네이처,045290,2004/12,2217.45,44.35,356.68,8,26.94,54.76,2.62,270.21,16.41,80.98,1692.12,12.43,60.74,39.26,18.05
(주)포네이처,045290,2005/12,-5164.98,-112.28,68.45,-156.57,29.84,57.55,2.03,223.95,-50.14,-195.11,-5533.16,-164.03,0,0,0
(주)포네이처,045290,2006/12,-1721.63,-47.82,21.7,-103.71,42.74,72.17,4.98,287.56,-16.63,-66.27,-959.45,-220.43,0,0,0
(주)포네이처,045290,2007/12,-252.19,-5.15,111.14,-52.54,29.74,4.73,0.19,606.54,-0.85,-108.78,-2752.59,-4.63,0,0,0
(주)포네이처,045290,2008/12,-13339.97,-370.55,200.67,-495.09,54.33,8.74,0.13,793.88,-46.68,-4237.84,-284494.97,-184.66,0,0,0
(주)포네이처,045290,2009/12,-48056.2,0,0,0,0,0,0,0,-2667.02,-22108.32,0,-2178.29,0,0,0
(주)포넷,048270,2000/12,10031.09,0,0,0,0,0,0,0,72.37,1688.11,57140.91,34.22,39.4,60.6,43.38
(주)포넷,048270,2001/12,9787.66,0,0,0,0,0,0,0,33.64,1204.93,101552.78,29.57,48.78,51.22,31.7
(주)포넷,048270,2002/12,11131.24,69.57,257.76,12.82,40.5,7.02,0.03,174.77,39.81,991.12,210380.61,26.99,58.21,41.79,18.43
(주)포넷,048270,2003/12,3178.14,14.78,176.66,-25.96,35.14,7.63,0.01,154.13,9.59,193.63,109402.41,8.37,237.7,-137.7,-175.59
(주)포넷,048270,2004/12,1389.36,18.04,350.9,-82.84,54.52,12.31,1.23,284.97,6.33,146.54,1462.49,5.14,302.18,-202.18,-459.12
(주)포넷,048270,2005/12,11858.1,89.83,195.11,46.23,35.05,4.34,0.83,223.07,40.27,2067.72,10803.07,46.04,39.02,60.98,51.46
(주)포넷,048270,2006/12,2947.27,34.27,330.16,-56.23,79.88,19.81,14.54,267.16,12.83,173.04,235.76,10.38,233.09,-133.09,-164.07
(주)포넷,048270,2007/12,2314.69,21.04,38.97,-5.23,8.23,11.59,8.23,498.55,4.22,181.58,255.57,53.99,39.1,60.9,-24.86
(주)포넷,048270,2008/12,-60796.79,-1351.04,174.86,-1440.67,0,0.48,0,302.07,-447.26,-278641.5,0,-772.66,0,0,0
(주)포메탈,119500,2000/12,5062.11,0,0,0,0,0,0,0,33.42,75.78,192.98,24.64,55.73,44.27,6.49
(주)포메탈,119500,2001/12,4424.03,0,0,0,0,0,0,0,29.21,56.17,111.52,22.85,56.96,43.04,0.48
(주)포메탈,119500,2002/12,5083.04,0,0,0,0,0,0,0,37.44,73.6,157.99,23.52,57.09,42.91,4.42
(주)포메탈,119500,2003/12,4995.16,0,0,0,0,0,0,0,37.99,80.71,179.89,22.1,59.49,40.51,8.42
(주)포메탈,119500,2004/12,5793.58,0,0,0,0,0,0,0,34.87,78.47,220.25,20.11,56.02,43.98,17.71
(주)포메탈,119500,2005/12,5590.33,0,0,0,0,0,0,0,32.36,67.96,221.61,18.68,61.58,38.42,10.87
(주)포메탈,119500,2006/12,8216.76,0,0,0,0,0,0,0,48.25,120.25,376.81,26.23,44.28,55.72,32.46
(주)포메탈,119500,2007/12,5085.2,0,0,0,0,0,0,0,26.76,68.55,180.77,13.72,27.41,72.59,41.8
(주)포메탈,119500,2008/12,6596.7,0,0,0,0,0,0,0,30.98,78.81,174.88,13.67,24.39,75.61,43.37
(주)포메탈,119500,2009/12,5447.37,0,0,0,0,0,0,0,20.02,64.28,135.3,13.24,24.47,75.53,45.33
(주)포메탈,119500,2010/12,7161.44,62.82,488.79,29.07,14.12,67.98,23.26,374.23,16.79,92.41,270.1,12.85,22.47,77.53,46.28
(주)포메탈,119500,2011/12,8720.08,63.65,493.64,37.93,13.55,69.88,27.4,388.87,16.37,91.09,232.32,12.89,21.29,78.71,59.59
(주)포메탈,119500,2012/12,8020.2,65.74,424.5,37.15,15.34,294.52,105.67,491.84,13.37,22.32,62.21,15.49,23.34,76.66,56.51
(주)포메탈,119500,2013/12,4984.29,41.54,436.26,11.61,16.3,303.5,110.61,501.58,8.28,13.69,37.55,9.52,39.24,60.76,27.95
(주)포메탈,119500,2014/12,4502.65,34.9,398.48,3.42,15.74,284.42,105.12,462.71,7.54,12.27,33.2,8.76,45.1,54.9,9.8
(주)포메탈,119500,2015/12,4493.07,35.38,353.86,6.82,15.15,279.49,100.41,434.09,8.15,12.66,35.24,10,42.81,57.19,19.29
(주)포메탈,119500,2016/12,5848.6,46.05,360.77,14.82,15.18,0,0,0,10.61,16.27,46.18,12.77,32.96,67.04,32.18
(주)포메탈,119500,2017/12,6814.28,52.02,412.35,18.73,14.37,274.07,78.1,464.24,11.2,18.98,66.61,12.61,27.62,72.38,36.01
(주)포메탈,119500,2018/12,6248.26,45.28,401.75,15.16,14.19,0,0,0,10.3,14.13,27.34,11.27,31.34,68.66,33.47
(주)포메탈,119500,2019/12,6520.78,47.95,379.06,16.19,13.58,317.95,152.3,460.98,10.4,15.08,31.48,12.65,28.33,71.67,33.77
(주)포메탈,119500,2020/12,6165.58,46.71,395.55,13.39,13.71,0,0,0,9.75,13.78,24.69,11.81,29.35,70.65,28.67
(주)포스코아이씨티,022100,2000/12,44897.31,48.07,288.37,12.36,8.57,90,0,189.63,25.35,53.41,0,16.67,17.83,82.17,25.7
(주)포스코아이씨티,022100,2001/12,52921.59,50.69,289.19,12.58,7.17,94.89,0,186.16,27.23,53.42,0,17.53,14.15,85.85,24.82
(주)포스코아이씨티,022100,2002/12,47753.07,38.14,282.8,2.08,8.43,81.66,0,170.76,22.34,46.71,0,13.49,22.11,77.89,5.45
(주)포스코아이씨티,022100,2003/12,62722.59,51.16,309.8,5.87,10.89,82.98,0,173.9,29.42,61.66,0,16.51,21.29,78.71,11.48
(주)포스코아이씨티,022100,2004/12,68887.32,60.16,299.1,9.81,9.73,84.99,0,180.27,33.37,70.79,0,20.11,16.17,83.83,16.3
(주)포스코아이씨티,022100,2005/12,58937.27,50.16,272.42,7.33,10.26,76.15,0,218.69,22.94,65.87,0,18.41,20.45,79.55,14.61
(주)포스코아이씨티,022100,2006/12,62402.75,50.53,273.64,6.5,14.3,59.04,0,218.74,23.1,85.59,0,18.47,28.3,71.7,12.87
(주)포스코아이씨티,022100,2007/12,67063.01,49.68,270.55,3.71,17.47,50.35,0,213.46,23.27,98.65,0,18.36,35.18,64.82,7.46
(주)포스코아이씨티,022100,2008/12,-10089.96,-6.84,260.42,-53.35,17.65,80.58,0,209.06,-3.27,-8.48,0,-2.62,0,0,0
(주)포스코아이씨티,022100,2009/12,56985.13,45.81,296.81,-57.24,17.57,101.35,0,225.68,20.3,45.2,0,15.43,38.36,61.64,-124.95
(주)포스코아이씨티,022100,2010/12,88065.09,39.49,372.23,7.85,17.3,81.31,0.06,281.8,14.01,48.57,65283.21,10.61,43.8,56.2,19.87
(주)포스코아이씨티,022100,2011/12,82535.1,33.44,398.36,12.39,12.68,61.07,0.18,278.63,12,54.76,19106.98,8.39,37.92,62.08,37.05
(주)포스코아이씨티,022100,2012/12,111625.68,43.93,400.5,15.78,11.12,68.42,0.14,315.89,13.91,64.2,31559.42,10.97,25.32,74.68,35.91
(주)포스코아이씨티,022100,2013/12,121898.72,49.01,422.5,13.59,13.21,67.93,5.35,295.12,16.61,72.15,916.13,11.6,26.96,73.04,27.72
(주)포스코아이씨티,022100,2014/12,96841.35,39.69,377.67,8.33,13.52,61.27,4.89,295.49,13.43,64.78,811.3,10.51,34.08,65.92,20.99
(주)포스코아이씨티,022100,2015/12,-3714.2,-1.58,341.77,-33.82,17.01,66.17,3.98,277.07,-0.57,-2.38,-39.61,-0.46,0,0,0
(주)포스코아이씨티,022100,2016/12,93131.15,22.33,201.02,6.69,8.14,0,0,0,14.33,62.77,1644.53,11.11,36.45,63.55,29.95
(주)포스코아이씨티,022100,2017/12,111054.98,45.05,372.55,17.19,16.34,0,0,0,17.5,73.87,2101.05,12.09,36.27,63.73,38.16
(주)포스코아이씨티,022100,2018/12,27785.46,10.96,353.05,-13.11,16.57,0,0,0,4.65,19.4,33682.2,3.1,151.13,-51.13,-119.6
(주)포스코아이씨티,022100,2019/12,107923.16,43.71,379.5,15.43,21.24,0,0,0,16.26,92.42,235485.85,11.52,48.59,51.41,35.3
(주)포스코아이씨티,022100,2020/12,61646.14,29.87,453.39,4.91,19.69,0,0,0,9.14,55.66,672405.54,6.59,65.91,34.09,16.44
(주)포스코엠텍,009520,2000/12,36674.3,32.37,99.26,2.12,28.71,18.43,8.03,71.03,45.57,175.67,403.33,32.61,88.7,11.3,6.56
(주)포스코엠텍,009520,2001/12,39521.23,36.53,106.78,2.49,31.92,17.42,6.63,75.7,48.25,209.63,551.2,34.21,87.38,12.62,6.82
(주)포스코엠텍,009520,2002/12,40671.88,38.96,104.84,2.49,33.3,17.12,5.81,93.22,41.79,227.59,671.09,37.16,85.49,14.51,6.4
(주)포스코엠텍,009520,2003/12,47838.97,45.09,129.94,3.02,38.07,16.07,5.36,99.24,45.43,280.59,840.56,34.7,84.42,15.58,6.7
(주)포스코엠텍,009520,2004/12,11837.34,10.93,190.83,3.7,3.46,14.33,4.24,114.82,9.52,76.27,257.99,5.73,31.67,68.33,33.9
(주)포스코엠텍,009520,2005/12,22833.52,21.38,277.25,10.6,4.52,14.65,4.13,123.42,17.32,145.97,518.21,7.71,21.15,78.85,49.57
(주)포스코엠텍,009520,2006/12,21998.8,19.61,201.8,8.42,5.38,13.13,3.42,115.73,16.94,149.34,573.39,9.72,27.42,72.58,42.93
(주)포스코엠텍,009520,2007/12,22378.63,21.17,243.74,10.15,5.12,18.41,8.13,137.13,15.44,115,260.38,8.69,23.45,76.55,47.94
(주)포스코엠텍,009520,2008/12,-2270.53,-2.31,379.76,-10.19,4.26,20.96,9.33,157.18,-1.47,-11.01,-24.73,-0.61,0,0,0
(주)포스코엠텍,009520,2009/12,17225.95,18.68,329.01,4.27,4.79,18.06,7.41,179.11,10.43,103.43,252.06,5.68,25.65,74.35,22.83
(주)포스코엠텍,009520,2010/12,22403.1,23.46,549.35,8.32,6.52,19.12,5.84,305.17,7.69,122.69,401.45,4.27,27.8,72.2,35.48
(주)포스코엠텍,009520,2011/12,25854.84,24.93,580.67,12,6.44,22.9,11.22,305.64,8.16,108.89,222.15,4.29,25.84,74.16,48.14
(주)포스코엠텍,009520,2012/12,31609.26,26.43,516.99,12.32,6.89,22.39,11.95,285.01,9.27,118.03,221.23,5.11,26.06,73.94,46.62
(주)포스코엠텍,009520,2013/12,3979.73,3.15,713.47,-8.42,7.76,30.75,13.67,273.97,1.15,10.23,23.02,0.44,246.54,-146.54,-267.58
(주)포스코엠텍,009520,2014/12,-26999.44,-22.75,364.14,-84.68,7.63,15.85,8.57,188.46,-12.07,-143.53,-265.49,-6.25,0,0,0
(주)포스코엠텍,009520,2015/12,-3119.78,-2.87,315.75,24.98,7.98,15.28,8.16,169.77,-1.69,-18.78,-35.18,-0.91,0,0,0
(주)포스코엠텍,009520,2016/12,18003.08,16.22,233.38,2.25,7.33,0,0,0,11.94,123.09,260.76,6.95,45.21,54.79,13.89
(주)포스코엠텍,009520,2017/12,24518.31,21.7,228.17,8.74,7.78,0,0,0,17.16,186.08,407.8,9.51,35.85,64.15,40.3
(주)포스코엠텍,009520,2018/12,29162.43,26.66,275.11,12.89,7.47,0,0,0,23.76,252.05,665.56,9.69,28.01,71.99,48.35
(주)포스코엠텍,009520,2019/12,24143.75,23.79,284.43,10.42,8.01,0,0,0,18.71,210.86,702.55,8.36,33.69,66.31,43.81
(주)포스코엠텍,009520,2020/12,20571.9,20.39,253.12,9.33,6.55,0,0,0,15.79,188.08,610.28,8.05,32.14,67.86,45.74
(주)포스코케미칼,003670,2000/12,,,,,,,,,,,,,,,
(주)포스코케미칼,003670,2001/12,40780.33,46.82,212.39,5.64,21.9,45.17,11.12,132.88,35.23,103.64,420.93,22.04,46.77,53.23,12.04
(주)포스코케미칼,003670,2002/12,40827.68,51.75,250.84,9.17,26.04,40.3,8.01,143.3,36.11,128.4,645.74,20.63,50.33,49.67,17.73
(주)포스코케미칼,003670,2003/12,43512.78,54.8,261.85,14.61,27.01,40.19,7.09,150.48,36.42,136.37,772.56,20.93,49.29,50.71,26.66
(주)포스코케미칼,003670,2004/12,33818.46,42.12,283.74,18.2,9.3,38.57,6.87,169.93,24.78,109.19,613.36,14.84,22.09,77.91,43.22
(주)포스코케미칼,003670,2005/12,38132.92,46.17,302.88,20.11,12.66,37.33,6.25,177.14,26.06,123.68,738.95,15.24,27.43,72.57,43.55
(주)포스코케미칼,003670,2006/12,37985.73,44.43,314.57,16.72,15.04,35.13,5.98,181.89,24.43,126.46,743.06,14.12,33.86,66.14,37.64
(주)포스코케미칼,003670,2007/12,42055.2,48.34,333.56,19.42,16.68,36.78,9.1,200.35,24.13,131.43,530.93,14.49,34.5,65.5,40.18
(주)포스코케미칼,003670,2008/12,54024.89,52.91,437.75,24.66,14.76,29.89,6.67,228.61,23.15,177.02,792.87,12.09,27.89,72.11,46.61
(주)포스코케미칼,003670,2009/12,63856.27,62.42,561.49,32.35,15.79,32.65,8.15,251.67,24.8,191.16,765.63,11.12,25.3,74.7,51.82
(주)포스코케미칼,003670,2010/12,96780.16,83.86,655.16,48.6,15.89,35.66,10.51,308.38,27.2,235.21,797.62,12.8,18.95,81.05,57.95
(주)포스코케미칼,003670,2011/12,147951.18,111.07,890.86,69.36,16.22,62.35,24.12,360.07,30.85,178.15,460.56,12.47,14.6,85.4,62.45
(주)포스코케미칼,003670,2012/12,131731.74,97,951.66,57.85,18.93,66.66,29.84,392.78,24.7,145.51,325.04,10.19,19.52,80.48,59.63
(주)포스코케미칼,003670,2013/12,113730.97,84.25,948.59,44.41,18.14,76.88,35.33,436.05,19.32,109.58,238.48,8.88,21.53,78.47,52.71
(주)포스코케미칼,003670,2014/12,128077.83,95.51,992.22,52.61,18.06,84.95,43.52,482.77,19.78,112.43,219.48,9.63,18.91,81.09,55.08
(주)포스코케미칼,003670,2015/12,92011.44,69.5,887.67,33.22,19,91.96,49.85,493.72,14.08,75.57,139.42,7.83,27.35,72.65,47.8
(주)포스코케미칼,003670,2016/12,116422.84,92.03,850.95,47.29,21.27,0,0,0,16.55,85.62,144.84,10.82,23.11,76.89,51.38
(주)포스코케미칼,003670,2017/12,129678.97,101.07,907.18,56.8,18.02,0,0,0,16.39,82.27,131.43,11.14,17.83,82.17,56.19
(주)포스코케미칼,003670,2018/12,144420.73,103.68,962.66,56.39,19.53,0,0,0,17.24,62.69,97.36,10.77,18.84,81.16,54.39
(주)포시에스,189690,2012/06,,,,,,,,,,,,,,,
